GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021100160,339,2230,Maurice Evans,1610612764,Washington Wizards,3,5,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-229.0,-25.0,1,0,20120113,PHI,WAS
Shot Chart Detail,0021100160,386,2230,Maurice Evans,1610612764,Washington Wizards,3,0,1,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,53.0,147.0,518.0,1,0,20120113,PHI,WAS
Shot Chart Detail,0021100279,521,2230,Maurice Evans,1610612764,Washington Wizards,4,4,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-196.0,91.0,1,0,20120127,HOU,WAS
Shot Chart Detail,0021100279,539,2230,Maurice Evans,1610612764,Washington Wizards,4,3,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,97.0,31.0,1,0,20120127,HOU,WAS
Shot Chart Detail,0021100279,558,2230,Maurice Evans,1610612764,Washington Wizards,4,1,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8.0,-4.0,85.0,1,0,20120127,HOU,WAS
Shot Chart Detail,0021100279,570,2230,Maurice Evans,1610612764,Washington Wizards,4,0,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,13.0,26.0,1,1,20120127,HOU,WAS
Shot Chart Detail,0021100358,149,2230,Maurice Evans,1610612764,Washington Wizards,2,9,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-27.0,190.0,1,1,20120206,WAS,TOR
Shot Chart Detail,0021100358,164,2230,Maurice Evans,1610612764,Washington Wizards,2,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-234.0,105.0,1,0,20120206,WAS,TOR
Shot Chart Detail,0021100358,383,2230,Maurice Evans,1610612764,Washington Wizards,3,1,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,19.0,1,0,20120206,WAS,TOR
Shot Chart Detail,0021100358,385,2230,Maurice Evans,1610612764,Washington Wizards,3,1,18,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-243.0,-27.0,1,0,20120206,WAS,TOR
Shot Chart Detail,0021100375,105,2230,Maurice Evans,1610612764,Washington Wizards,1,1,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-168.0,-33.0,1,1,20120208,WAS,NYK
Shot Chart Detail,0021100375,135,2230,Maurice Evans,1610612764,Washington Wizards,2,11,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-231.0,-6.0,1,1,20120208,WAS,NYK
Shot Chart Detail,0021100375,364,2230,Maurice Evans,1610612764,Washington Wizards,3,3,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-149.0,217.0,1,0,20120208,WAS,NYK
