GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021100003,149,2594,Kyle Korver,1610612741,Chicago Bulls,2,10,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-234.0,30.0,1,0,20111225,LAL,CHI
Shot Chart Detail,0021100003,384,2594,Kyle Korver,1610612741,Chicago Bulls,4,10,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,12.0,285.0,1,0,20111225,LAL,CHI
Shot Chart Detail,0021100003,414,2594,Kyle Korver,1610612741,Chicago Bulls,4,6,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,11.0,1,0,20111225,LAL,CHI
Shot Chart Detail,0021100017,139,2594,Kyle Korver,1610612741,Chicago Bulls,2,8,50,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,0.0,1,1,20111226,GSW,CHI
Shot Chart Detail,0021100017,141,2594,Kyle Korver,1610612741,Chicago Bulls,2,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-123.0,224.0,1,0,20111226,GSW,CHI
Shot Chart Detail,0021100017,381,2594,Kyle Korver,1610612741,Chicago Bulls,4,11,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-133.0,67.0,1,0,20111226,GSW,CHI
Shot Chart Detail,0021100017,427,2594,Kyle Korver,1610612741,Chicago Bulls,4,7,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-228.0,126.0,1,0,20111226,GSW,CHI
Shot Chart Detail,0021100017,515,2594,Kyle Korver,1610612741,Chicago Bulls,4,0,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-204.0,149.0,1,1,20111226,GSW,CHI
Shot Chart Detail,0021100017,522,2594,Kyle Korver,1610612741,Chicago Bulls,4,0,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,119.0,235.0,1,1,20111226,GSW,CHI
Shot Chart Detail,0021100036,176,2594,Kyle Korver,1610612741,Chicago Bulls,2,8,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,237.0,26.0,1,1,20111229,SAC,CHI
Shot Chart Detail,0021100036,185,2594,Kyle Korver,1610612741,Chicago Bulls,2,7,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,201.0,143.0,1,1,20111229,SAC,CHI
Shot Chart Detail,0021100049,135,2594,Kyle Korver,1610612741,Chicago Bulls,2,9,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-158.0,75.0,1,0,20111230,LAC,CHI
Shot Chart Detail,0021100049,170,2594,Kyle Korver,1610612741,Chicago Bulls,2,6,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-152.0,205.0,1,1,20111230,LAC,CHI
Shot Chart Detail,0021100049,196,2594,Kyle Korver,1610612741,Chicago Bulls,2,4,15,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,231.0,75.0,1,0,20111230,LAC,CHI
Shot Chart Detail,0021100049,452,2594,Kyle Korver,1610612741,Chicago Bulls,4,6,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-226.0,14.0,1,1,20111230,LAC,CHI
Shot Chart Detail,0021100062,162,2594,Kyle Korver,1610612741,Chicago Bulls,2,11,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-172.0,195.0,1,1,20120101,CHI,MEM
Shot Chart Detail,0021100062,398,2594,Kyle Korver,1610612741,Chicago Bulls,3,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-160.0,197.0,1,0,20120101,CHI,MEM
Shot Chart Detail,0021100062,423,2594,Kyle Korver,1610612741,Chicago Bulls,4,11,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-27.0,260.0,1,0,20120101,CHI,MEM
Shot Chart Detail,0021100062,456,2594,Kyle Korver,1610612741,Chicago Bulls,4,8,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,231.0,-11.0,1,0,20120101,CHI,MEM
Shot Chart Detail,0021100062,499,2594,Kyle Korver,1610612741,Chicago Bulls,4,3,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-204.0,26.0,1,1,20120101,CHI,MEM
Shot Chart Detail,0021100062,506,2594,Kyle Korver,1610612741,Chicago Bulls,4,2,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,163.0,-14.0,1,0,20120101,CHI,MEM
Shot Chart Detail,0021100077,381,2594,Kyle Korver,1610612741,Chicago Bulls,3,0,52,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-172.0,179.0,1,0,20120103,CHI,ATL
Shot Chart Detail,0021100077,401,2594,Kyle Korver,1610612741,Chicago Bulls,4,11,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,207.0,-25.0,1,1,20120103,CHI,ATL
Shot Chart Detail,0021100077,404,2594,Kyle Korver,1610612741,Chicago Bulls,4,11,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,181.0,175.0,1,0,20120103,CHI,ATL
Shot Chart Detail,0021100077,441,2594,Kyle Korver,1610612741,Chicago Bulls,4,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,165.0,201.0,1,0,20120103,CHI,ATL
