GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041500171,17,101108,Chris Paul,1610612746,LA Clippers,1,10,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,11.0,-65.0,97.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,60,101108,Chris Paul,1610612746,LA Clippers,1,6,14,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,15.0,16.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,99,101108,Chris Paul,1610612746,LA Clippers,1,2,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-81.0,185.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,103,101108,Chris Paul,1610612746,LA Clippers,1,2,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-1.0,16.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,201,101108,Chris Paul,1610612746,LA Clippers,2,6,28,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-169.0,92.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,209,101108,Chris Paul,1610612746,LA Clippers,2,5,27,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-70.0,7.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,234,101108,Chris Paul,1610612746,LA Clippers,2,3,2,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-117.0,21.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,250,101108,Chris Paul,1610612746,LA Clippers,2,0,56,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,16.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,279,101108,Chris Paul,1610612746,LA Clippers,3,11,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,112.0,234.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,303,101108,Chris Paul,1610612746,LA Clippers,3,9,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-168.0,210.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,306,101108,Chris Paul,1610612746,LA Clippers,3,8,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,148.0,41.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,325,101108,Chris Paul,1610612746,LA Clippers,3,6,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-120.0,129.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,352,101108,Chris Paul,1610612746,LA Clippers,3,3,53,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,13.0,78.0,110.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,359,101108,Chris Paul,1610612746,LA Clippers,3,3,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,28.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,373,101108,Chris Paul,1610612746,LA Clippers,3,2,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-12.0,16.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,375,101108,Chris Paul,1610612746,LA Clippers,3,2,9,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,158.0,7.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,407,101108,Chris Paul,1610612746,LA Clippers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-91.0,259.0,1,0,20160417,LAC,POR
