GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041500171,15,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,10,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-208.0,14.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,19,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,10,20,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,15.0,21.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,169,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,8,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-207.0,175.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,195,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,7,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,110.0,229.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,202,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,6,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-19.0,252.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,232,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,3,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-169.0,-1.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,246,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,1,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-4.0,262.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,281,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,9.0,252.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,310,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,8,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,235.0,16.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500171,322,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,7,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,61.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,324,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,6,53,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160417,LAC,POR
Shot Chart Detail,0041500171,341,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,105.0,224.0,1,0,20160417,LAC,POR
Shot Chart Detail,0041500172,30,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,9,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,243.0,41.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,34,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,8,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-147.0,247.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,95,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,3,13,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-125.0,141.0,1,1,20160420,LAC,POR
Shot Chart Detail,0041500172,187,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,6,50,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160420,LAC,POR
Shot Chart Detail,0041500172,210,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,5,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,82.0,237.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,247,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,2,33,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-61.0,11.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,260,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,1,20,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,245.0,16.0,1,1,20160420,LAC,POR
Shot Chart Detail,0041500172,335,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,5,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-6.0,16.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,401,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,0,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,122.0,224.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,423,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,3,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-3.0,21.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,432,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,4,10,57,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,489,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,4,6,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-248.0,-6.0,1,0,20160420,LAC,POR
Shot Chart Detail,0041500172,522,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,4,2,40,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20160420,LAC,POR
Shot Chart Detail,0041500173,16,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,10,8,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,19.0,7.0,1,1,20160423,POR,LAC
Shot Chart Detail,0041500173,32,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,8,31,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,9.0,36.0,1,0,20160423,POR,LAC
Shot Chart Detail,0041500173,42,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,7,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-183.0,183.0,1,0,20160423,POR,LAC
Shot Chart Detail,0041500173,74,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,1,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,228.0,95.0,1,0,20160423,POR,LAC
Shot Chart Detail,0041500173,189,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,5,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,13.0,1,0,20160423,POR,LAC
Shot Chart Detail,0041500173,191,202329,Al-Farouq Aminu,1610612757,Portland Trail Blazers,2,5,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,3.0,1,1,20160423,POR,LAC
