GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021400015,169,2581,Steve Blake,1610612757,Portland Trail Blazers,2,8,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21.0,-182.0,121.0,1,0,20141029,POR,OKC
Shot Chart Detail,0021400015,186,2581,Steve Blake,1610612757,Portland Trail Blazers,2,7,26,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,45.0,239.0,1,0,20141029,POR,OKC
Shot Chart Detail,0021400015,280,2581,Steve Blake,1610612757,Portland Trail Blazers,2,0,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-218.0,104.0,1,0,20141029,POR,OKC
Shot Chart Detail,0021400015,363,2581,Steve Blake,1610612757,Portland Trail Blazers,3,4,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,179.0,164.0,1,0,20141029,POR,OKC
Shot Chart Detail,0021400025,69,2581,Steve Blake,1610612757,Portland Trail Blazers,1,2,34,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,29.0,14.0,1,0,20141031,SAC,POR
Shot Chart Detail,0021400025,113,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,141.0,206.0,1,0,20141031,SAC,POR
Shot Chart Detail,0021400025,203,2581,Steve Blake,1610612757,Portland Trail Blazers,2,5,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-152.0,197.0,1,0,20141031,SAC,POR
Shot Chart Detail,0021400025,332,2581,Steve Blake,1610612757,Portland Trail Blazers,3,3,9,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-237.0,12.0,1,1,20141031,SAC,POR
Shot Chart Detail,0021400025,359,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32.0,-133.0,298.0,1,0,20141031,SAC,POR
Shot Chart Detail,0021400025,364,2581,Steve Blake,1610612757,Portland Trail Blazers,4,11,50,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,234.0,83.0,1,1,20141031,SAC,POR
Shot Chart Detail,0021400025,388,2581,Steve Blake,1610612757,Portland Trail Blazers,4,9,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-93.0,179.0,1,0,20141031,SAC,POR
Shot Chart Detail,0021400042,126,2581,Steve Blake,1610612757,Portland Trail Blazers,1,1,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23.0,163.0,168.0,1,1,20141102,POR,GSW
Shot Chart Detail,0021400042,136,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-155.0,208.0,1,0,20141102,POR,GSW
Shot Chart Detail,0021400042,226,2581,Steve Blake,1610612757,Portland Trail Blazers,2,3,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-229.0,53.0,1,1,20141102,POR,GSW
Shot Chart Detail,0021400042,389,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,0.0,1,0,20141102,POR,GSW
Shot Chart Detail,0021400042,430,2581,Steve Blake,1610612757,Portland Trail Blazers,4,8,32,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-229.0,4.0,1,1,20141102,POR,GSW
Shot Chart Detail,0021400055,133,2581,Steve Blake,1610612757,Portland Trail Blazers,2,10,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-234.0,89.0,1,0,20141104,POR,CLE
Shot Chart Detail,0021400055,339,2581,Steve Blake,1610612757,Portland Trail Blazers,3,2,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-38.0,238.0,1,0,20141104,POR,CLE
Shot Chart Detail,0021400070,94,2581,Steve Blake,1610612757,Portland Trail Blazers,2,11,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,95.0,230.0,1,0,20141106,POR,DAL
Shot Chart Detail,0021400070,128,2581,Steve Blake,1610612757,Portland Trail Blazers,2,8,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,138.0,203.0,1,1,20141106,POR,DAL
Shot Chart Detail,0021400070,353,2581,Steve Blake,1610612757,Portland Trail Blazers,3,2,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,132.0,1.0,1,1,20141106,POR,DAL
Shot Chart Detail,0021400070,368,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,127.0,208.0,1,1,20141106,POR,DAL
Shot Chart Detail,0021400070,390,2581,Steve Blake,1610612757,Portland Trail Blazers,4,10,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,0.0,1,0,20141106,POR,DAL
Shot Chart Detail,0021400082,76,2581,Steve Blake,1610612757,Portland Trail Blazers,1,3,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8.0,-86.0,26.0,1,0,20141108,LAC,POR
Shot Chart Detail,0021400082,136,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32.0,-8.0,328.0,1,0,20141108,LAC,POR
Shot Chart Detail,0021400082,141,2581,Steve Blake,1610612757,Portland Trail Blazers,2,11,42,Missed Shot,Layup Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,0.0,249.0,1,0,20141108,LAC,POR
Shot Chart Detail,0021400082,150,2581,Steve Blake,1610612757,Portland Trail Blazers,2,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-142.0,205.0,1,0,20141108,LAC,POR
Shot Chart Detail,0021400096,129,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,15,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,0.0,1,1,20141109,POR,DEN
Shot Chart Detail,0021400096,395,2581,Steve Blake,1610612757,Portland Trail Blazers,3,1,36,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,226.0,36.0,1,1,20141109,POR,DEN
Shot Chart Detail,0021400096,458,2581,Steve Blake,1610612757,Portland Trail Blazers,4,8,27,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-82.0,231.0,1,1,20141109,POR,DEN
Shot Chart Detail,0021400107,109,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-183.0,159.0,1,0,20141111,POR,CHA
Shot Chart Detail,0021400107,132,2581,Steve Blake,1610612757,Portland Trail Blazers,2,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,103.0,145.0,1,0,20141111,POR,CHA
Shot Chart Detail,0021400107,406,2581,Steve Blake,1610612757,Portland Trail Blazers,4,9,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-221.0,107.0,1,0,20141111,POR,CHA
Shot Chart Detail,0021400107,463,2581,Steve Blake,1610612757,Portland Trail Blazers,4,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-101.0,220.0,1,1,20141111,POR,CHA
Shot Chart Detail,0021400107,489,2581,Steve Blake,1610612757,Portland Trail Blazers,4,0,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,226.0,0.0,1,0,20141111,POR,CHA
Shot Chart Detail,0021400115,119,2581,Steve Blake,1610612757,Portland Trail Blazers,1,2,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-161.0,198.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400115,216,2581,Steve Blake,1610612757,Portland Trail Blazers,2,7,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-226.0,55.0,1,1,20141112,DEN,POR
Shot Chart Detail,0021400115,386,2581,Steve Blake,1610612757,Portland Trail Blazers,3,5,38,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-223.0,0.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400115,446,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-185.0,172.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400115,468,2581,Steve Blake,1610612757,Portland Trail Blazers,4,10,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-30.0,252.0,1,1,20141112,DEN,POR
Shot Chart Detail,0021400115,475,2581,Steve Blake,1610612757,Portland Trail Blazers,4,9,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,174.0,189.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400115,544,2581,Steve Blake,1610612757,Portland Trail Blazers,4,4,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,214.0,12.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400115,546,2581,Steve Blake,1610612757,Portland Trail Blazers,4,4,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,226.0,9.0,1,0,20141112,DEN,POR
Shot Chart Detail,0021400138,141,2581,Steve Blake,1610612757,Portland Trail Blazers,1,1,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,226.0,-3.0,1,1,20141115,POR,BKN
Shot Chart Detail,0021400138,177,2581,Steve Blake,1610612757,Portland Trail Blazers,2,8,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-150.0,25.0,1,1,20141115,POR,BKN
Shot Chart Detail,0021400138,361,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,193.0,159.0,1,0,20141115,POR,BKN
Shot Chart Detail,0021400153,130,2581,Steve Blake,1610612757,Portland Trail Blazers,2,11,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,19.0,1,1,20141117,POR,NOP
Shot Chart Detail,0021400153,373,2581,Steve Blake,1610612757,Portland Trail Blazers,4,10,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,22.0,1,1,20141117,POR,NOP
Shot Chart Detail,0021400183,94,2581,Steve Blake,1610612757,Portland Trail Blazers,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,231.0,0.0,1,0,20141121,POR,CHI
Shot Chart Detail,0021400183,117,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,53.0,239.0,1,0,20141121,POR,CHI
Shot Chart Detail,0021400183,416,2581,Steve Blake,1610612757,Portland Trail Blazers,4,8,4,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,40.0,39.0,1,0,20141121,POR,CHI
Shot Chart Detail,0021400183,441,2581,Steve Blake,1610612757,Portland Trail Blazers,4,5,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,122.0,151.0,1,0,20141121,POR,CHI
Shot Chart Detail,0021400194,128,2581,Steve Blake,1610612757,Portland Trail Blazers,1,0,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-155.0,135.0,1,1,20141123,BOS,POR
Shot Chart Detail,0021400194,194,2581,Steve Blake,1610612757,Portland Trail Blazers,2,6,49,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-49.0,55.0,1,0,20141123,BOS,POR
Shot Chart Detail,0021400194,196,2581,Steve Blake,1610612757,Portland Trail Blazers,2,6,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20.0,-204.0,-3.0,1,0,20141123,BOS,POR
Shot Chart Detail,0021400194,340,2581,Steve Blake,1610612757,Portland Trail Blazers,3,4,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-239.0,6.0,1,1,20141123,BOS,POR
Shot Chart Detail,0021400194,371,2581,Steve Blake,1610612757,Portland Trail Blazers,3,1,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,215.0,3.0,1,1,20141123,BOS,POR
Shot Chart Detail,0021400194,377,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23.0,-187.0,135.0,1,1,20141123,BOS,POR
Shot Chart Detail,0021400194,380,2581,Steve Blake,1610612757,Portland Trail Blazers,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-27.0,242.0,1,0,20141123,BOS,POR
Shot Chart Detail,0021400194,447,2581,Steve Blake,1610612757,Portland Trail Blazers,4,6,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21.0,214.0,0.0,1,1,20141123,BOS,POR
