GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021200003,110,1712,Antawn Jamison,1610612747,Los Angeles Lakers,1,0,31,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,13.0,28.0,1,0,20121030,LAL,DAL
Shot Chart Detail,0021200003,123,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,11,5,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,11.0,1,1,20121030,LAL,DAL
Shot Chart Detail,0021200003,378,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,11,28,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14.0,62.0,127.0,1,1,20121030,LAL,DAL
Shot Chart Detail,0021200003,387,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,10,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-146.0,220.0,1,0,20121030,LAL,DAL
Shot Chart Detail,0021200012,200,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,8,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,12.0,252.0,1,0,20121031,POR,LAL
Shot Chart Detail,0021200012,395,1712,Antawn Jamison,1610612747,Los Angeles Lakers,3,1,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,92.0,230.0,1,0,20121031,POR,LAL
Shot Chart Detail,0021200025,188,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,7,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,24.0,14.0,1,1,20121102,LAL,LAC
Shot Chart Detail,0021200025,206,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,4,59,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,56.0,14.0,1,0,20121102,LAL,LAC
Shot Chart Detail,0021200041,504,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,3,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,1.0,1,0,20121104,LAL,DET
Shot Chart Detail,0021200041,509,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,2,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,39.0,260.0,1,0,20121104,LAL,DET
Shot Chart Detail,0021200041,534,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,1,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-182.0,186.0,1,1,20121104,LAL,DET
Shot Chart Detail,0021200041,539,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,1,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,23.0,0.0,1,1,20121104,LAL,DET
Shot Chart Detail,0021200062,193,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,6,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22.0,-185.0,127.0,1,1,20121107,UTA,LAL
Shot Chart Detail,0021200062,430,1712,Antawn Jamison,1610612747,Los Angeles Lakers,4,9,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,17.0,47.0,1,0,20121107,UTA,LAL
Shot Chart Detail,0021200080,136,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,11,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-136.0,219.0,1,1,20121109,LAL,GSW
Shot Chart Detail,0021200080,155,1712,Antawn Jamison,1610612747,Los Angeles Lakers,2,9,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-237.0,31.0,1,0,20121109,LAL,GSW
