GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021300003,89,202325,Wesley Johnson,1610612747,Los Angeles Lakers,1,2,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-146.0,151.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,91,202325,Wesley Johnson,1610612747,Los Angeles Lakers,1,2,46,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-11.0,26.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,120,202325,Wesley Johnson,1610612747,Los Angeles Lakers,1,0,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-166.0,140.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,138,202325,Wesley Johnson,1610612747,Los Angeles Lakers,2,11,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,28.0,47.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,420,202325,Wesley Johnson,1610612747,Los Angeles Lakers,3,1,22,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-239.0,41.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,441,202325,Wesley Johnson,1610612747,Los Angeles Lakers,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,94.0,231.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,446,202325,Wesley Johnson,1610612747,Los Angeles Lakers,4,11,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,24.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,463,202325,Wesley Johnson,1610612747,Los Angeles Lakers,4,10,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,106.0,165.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,495,202325,Wesley Johnson,1610612747,Los Angeles Lakers,4,7,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,149.0,213.0,1,1,20131029,LAL,LAC
Shot Chart Detail,0021300003,515,202325,Wesley Johnson,1610612747,Los Angeles Lakers,4,4,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,133.0,209.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300003,532,202325,Wesley Johnson,1610612747,Los Angeles Lakers,4,2,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,42.0,-11.0,1,0,20131029,LAL,LAC
Shot Chart Detail,0021300017,86,202325,Wesley Johnson,1610612747,Los Angeles Lakers,1,2,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-119.0,167.0,1,0,20131030,GSW,LAL
Shot Chart Detail,0021300017,136,202325,Wesley Johnson,1610612747,Los Angeles Lakers,2,9,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,135.0,211.0,1,0,20131030,GSW,LAL
