SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,SEASON
22012,201985,0021200735,"Feb 08, 2013",WAS vs. BKN,W,14,2,5,0.4,2,3,0.667,0,0,0.0,0,0,0,4,1,0,2,1,6,1,1,201985,AJ Price,2012-13
22012,201985,0021200722,"Feb 06, 2013",WAS vs. NYK,W,9,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0,3,0,0,1,1,2,-11,1,201985,AJ Price,2012-13
22012,201985,0021200709,"Feb 04, 2013",WAS vs. LAC,W,16,2,4,0.5,0,1,0.0,1,2,0.5,0,2,2,4,1,0,1,1,5,-1,1,201985,AJ Price,2012-13
22012,201985,0021200702,"Feb 02, 2013",WAS @ SAS,L,22,1,7,0.143,0,4,0.0,3,4,0.75,1,3,4,5,0,0,1,1,5,-1,1,201985,AJ Price,2012-13
22012,201985,0021200691,"Feb 01, 2013",WAS @ MEM,L,25,3,7,0.429,0,3,0.0,0,0,0.0,0,1,1,1,2,0,3,1,6,0,1,201985,AJ Price,2012-13
22012,201985,0021200670,"Jan 30, 2013",WAS @ PHI,L,16,1,3,0.333,0,2,0.0,0,0,0.0,0,2,2,5,1,0,0,1,2,-7,1,201985,AJ Price,2012-13
22012,201985,0021200661,"Jan 28, 2013",WAS vs. SAC,L,18,1,5,0.2,0,1,0.0,0,0,0.0,0,4,4,1,0,0,3,1,2,-2,1,201985,AJ Price,2012-13
22012,201985,0021200644,"Jan 26, 2013",WAS vs. CHI,W,21,3,7,0.429,1,2,0.5,0,0,0.0,0,2,2,3,1,0,0,1,7,-5,1,201985,AJ Price,2012-13
22012,201985,0021200632,"Jan 25, 2013",WAS vs. MIN,W,24,3,7,0.429,0,2,0.0,0,0,0.0,0,3,3,4,1,0,1,2,6,0,1,201985,AJ Price,2012-13
22012,201985,0021200625,"Jan 23, 2013",WAS @ UTA,L,21,4,9,0.444,2,5,0.4,0,0,0.0,0,3,3,3,0,0,0,1,10,5,1,201985,AJ Price,2012-13
22012,201985,0021200613,"Jan 21, 2013",WAS @ POR,W,22,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1,4,0,0,0,1,4,9,1,201985,AJ Price,2012-13
22012,201985,0021200600,"Jan 19, 2013",WAS @ LAC,L,17,2,4,0.5,2,3,0.667,1,3,0.333,0,1,1,4,0,0,0,3,7,-10,1,201985,AJ Price,2012-13
22012,201985,0021200591,"Jan 18, 2013",WAS @ DEN,W,22,2,4,0.5,2,2,1.0,0,0,0.0,0,1,1,3,1,0,1,1,6,-11,1,201985,AJ Price,2012-13
22012,201985,0021200577,"Jan 16, 2013",WAS @ SAC,L,22,3,8,0.375,1,2,0.5,0,0,0.0,0,1,1,4,1,0,1,1,7,2,1,201985,AJ Price,2012-13
22012,201985,0021200556,"Jan 14, 2013",WAS vs. ORL,W,28,5,9,0.556,3,5,0.6,5,6,0.833,1,0,1,6,2,0,1,1,18,28,1,201985,AJ Price,2012-13
22012,201985,0021200542,"Jan 12, 2013",WAS vs. ATL,W,27,6,12,0.5,0,4,0.0,4,4,1.0,1,3,4,3,2,0,1,2,16,4,1,201985,AJ Price,2012-13
22012,201985,0021200504,"Jan 07, 2013",WAS vs. OKC,W,16,2,6,0.333,0,0,0.0,0,0,0.0,1,4,5,5,1,0,1,3,4,-5,1,201985,AJ Price,2012-13
22012,201985,0021200283,"Dec 08, 2012",WAS vs. GSW,L,4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-3,1,201985,AJ Price,2012-13
22012,201985,0021200273,"Dec 07, 2012",WAS @ ATL,L,29,2,6,0.333,2,5,0.4,0,0,0.0,0,2,2,6,1,1,2,0,6,-12,1,201985,AJ Price,2012-13
22012,201985,0021200252,"Dec 04, 2012",WAS vs. MIA,W,23,5,7,0.714,2,4,0.5,2,2,1.0,0,1,1,4,0,0,0,1,14,3,1,201985,AJ Price,2012-13
22012,201985,0021200226,"Nov 30, 2012",WAS @ NYK,L,25,3,7,0.429,2,4,0.5,0,0,0.0,1,3,4,2,0,0,0,1,8,-11,1,201985,AJ Price,2012-13
22012,201985,0021200209,"Nov 28, 2012",WAS vs. POR,W,31,1,7,0.143,1,3,0.333,0,0,0.0,0,3,3,6,0,0,1,3,3,0,1,201985,AJ Price,2012-13
22012,201985,0021200197,"Nov 26, 2012",WAS vs. SAS,L,33,4,8,0.5,1,2,0.5,2,3,0.667,1,4,5,7,1,0,2,0,11,-18,1,201985,AJ Price,2012-13
22012,201985,0021200184,"Nov 24, 2012",WAS vs. CHA,L,20,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,0,0,0,2,2,2,11,1,201985,AJ Price,2012-13
22012,201985,0021200162,"Nov 21, 2012",WAS @ ATL,L,31,6,11,0.545,1,3,0.333,1,1,1.0,2,1,3,7,0,0,1,2,14,12,1,201985,AJ Price,2012-13
22012,201985,0021200147,"Nov 19, 2012",WAS vs. IND,L,24,2,8,0.25,1,5,0.2,3,3,1.0,1,1,2,0,1,0,0,0,8,-16,0,201985,AJ Price,2012-13
22012,201985,0021200133,"Nov 17, 2012",WAS vs. UTA,L,31,3,5,0.6,2,2,1.0,0,0,0.0,1,2,3,3,2,0,0,2,8,6,1,201985,AJ Price,2012-13
22012,201985,0021200115,"Nov 14, 2012",WAS @ DAL,L,18,4,7,0.571,3,4,0.75,0,0,0.0,1,0,1,2,1,0,2,2,11,-16,1,201985,AJ Price,2012-13
22012,201985,0021200103,"Nov 13, 2012",WAS @ CHA,L,33,2,12,0.167,1,7,0.143,1,2,0.5,1,2,3,6,1,0,2,2,6,-8,1,201985,AJ Price,2012-13
22012,201985,0021200082,"Nov 10, 2012",WAS @ IND,L,37,5,12,0.417,2,7,0.286,0,0,0.0,0,3,3,14,0,0,0,2,12,1,1,201985,AJ Price,2012-13
22012,201985,0021200068,"Nov 09, 2012",WAS vs. MIL,L,36,4,12,0.333,1,5,0.2,3,3,1.0,0,6,6,9,0,0,3,3,12,2,1,201985,AJ Price,2012-13
22012,201985,0021200054,"Nov 07, 2012",WAS @ BOS,L,37,6,13,0.462,3,8,0.375,0,0,0.0,0,5,5,7,1,0,6,3,15,6,1,201985,AJ Price,2012-13
22012,201985,0021200027,"Nov 03, 2012",WAS vs. BOS,L,29,3,10,0.3,2,5,0.4,0,0,0.0,0,4,4,4,2,0,2,0,8,-12,1,201985,AJ Price,2012-13
22012,201985,0021200001,"Oct 30, 2012",WAS @ CLE,L,29,2,13,0.154,2,9,0.222,1,1,1.0,1,1,2,6,0,0,1,1,7,-11,1,201985,AJ Price,2012-13
22012,201166,0021201200,"Apr 14, 2013",HOU vs. SAC,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,201166,Aaron Brooks,2012-13
22012,201166,0021201144,"Apr 06, 2013",HOU @ DEN,L,10,3,5,0.6,1,2,0.5,0,0,0.0,0,0,0,2,0,2,0,2,7,2,1,201166,Aaron Brooks,2012-13
22012,201166,0021201136,"Apr 05, 2013",HOU @ POR,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,1,201166,Aaron Brooks,2012-13
22012,201166,0021201088,"Mar 30, 2013",HOU vs. LAC,W,3,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1,201166,Aaron Brooks,2012-13
22012,201166,0021201028,"Mar 22, 2013",HOU vs. CLE,W,7,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,4,1,1,1,1,0,11,1,201166,Aaron Brooks,2012-13
22012,201166,0021200988,"Mar 17, 2013",HOU vs. GSW,L,5,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-10,1,201166,Aaron Brooks,2012-13
22012,201166,0021200961,"Mar 13, 2013",HOU vs. PHX,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,3,0,3,-4,1,201166,Aaron Brooks,2012-13
22012,201166,0021200845,"Feb 26, 2013",SAC @ MIA,L,10,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,1,1,1,0,3,1,201166,Aaron Brooks,2012-13
22012,201166,0021200771,"Feb 12, 2013",SAC @ MEM,L,20,4,6,0.667,0,0,0.0,2,2,1.0,0,0,0,4,2,0,1,4,10,4,1,201166,Aaron Brooks,2012-13
22012,201166,0021200760,"Feb 10, 2013",SAC vs. HOU,W,7,1,3,0.333,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,3,1,201166,Aaron Brooks,2012-13
22012,201166,0021200689,"Feb 01, 2013",SAC @ PHI,L,7,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-13,1,201166,Aaron Brooks,2012-13
22012,201166,0021200672,"Jan 30, 2013",SAC @ BOS,L,6,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,1,0,1,-14,1,201166,Aaron Brooks,2012-13
22012,201166,0021200649,"Jan 26, 2013",SAC @ DEN,L,27,7,13,0.538,1,3,0.333,1,1,1.0,0,2,2,2,1,0,2,1,16,-4,1,201166,Aaron Brooks,2012-13
22012,201166,0021200626,"Jan 23, 2013",SAC vs. PHX,L,15,2,3,0.667,1,1,1.0,3,4,0.75,0,0,0,1,0,1,4,3,8,-11,1,201166,Aaron Brooks,2012-13
22012,201166,0021200606,"Jan 21, 2013",SAC @ NOH,L,8,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200593,"Jan 19, 2013",SAC @ CHA,W,18,0,4,0.0,0,2,0.0,2,2,1.0,0,2,2,3,0,0,1,1,2,-2,1,201166,Aaron Brooks,2012-13
22012,201166,0021200589,"Jan 18, 2013",SAC @ MEM,L,7,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-7,1,201166,Aaron Brooks,2012-13
22012,201166,0021200577,"Jan 16, 2013",SAC vs. WAS,W,8,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4,0,1,201166,Aaron Brooks,2012-13
22012,201166,0021200528,"Jan 10, 2013",SAC vs. DAL,L,17,1,3,0.333,0,2,0.0,2,2,1.0,1,2,3,1,0,0,1,3,4,-2,1,201166,Aaron Brooks,2012-13
22012,201166,0021200509,"Jan 07, 2013",SAC vs. MEM,L,23,2,5,0.4,2,4,0.5,2,2,1.0,0,1,1,1,0,0,1,2,8,-21,1,201166,Aaron Brooks,2012-13
22012,201166,0021200492,"Jan 05, 2013",SAC @ BKN,L,26,4,7,0.571,2,3,0.667,3,4,0.75,1,4,5,4,2,0,2,1,13,-12,1,201166,Aaron Brooks,2012-13
22012,201166,0021200478,"Jan 04, 2013",SAC @ TOR,W,17,3,4,0.75,1,1,1.0,0,0,0.0,1,0,1,3,2,0,2,4,7,-15,1,201166,Aaron Brooks,2012-13
22012,201166,0021200466,"Jan 02, 2013",SAC @ CLE,W,29,6,10,0.6,0,2,0.0,1,2,0.5,1,1,2,3,1,0,0,1,13,1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200460,"Jan 01, 2013",SAC @ DET,L,22,2,8,0.25,1,6,0.167,2,2,1.0,0,3,3,3,0,0,1,4,7,-6,1,201166,Aaron Brooks,2012-13
22012,201166,0021200434,"Dec 28, 2012",SAC vs. NYK,W,19,4,6,0.667,2,3,0.667,0,0,0.0,0,1,1,3,1,1,3,0,10,0,1,201166,Aaron Brooks,2012-13
22012,201166,0021200422,"Dec 26, 2012",SAC @ POR,L,20,4,8,0.5,1,3,0.333,0,0,0.0,0,0,0,5,1,0,1,0,9,-22,1,201166,Aaron Brooks,2012-13
22012,201166,0021200404,"Dec 23, 2012",SAC vs. POR,W,27,3,6,0.5,2,3,0.667,0,0,0.0,0,1,1,6,1,0,1,0,8,2,1,201166,Aaron Brooks,2012-13
22012,201166,0021200388,"Dec 21, 2012",SAC @ LAC,L,21,2,6,0.333,1,4,0.25,1,1,1.0,0,0,0,2,0,1,3,4,6,-7,1,201166,Aaron Brooks,2012-13
22012,201166,0021200375,"Dec 19, 2012",SAC vs. GSW,W,30,9,12,0.75,3,3,1.0,2,2,1.0,0,2,2,5,2,0,1,2,23,11,1,201166,Aaron Brooks,2012-13
22012,201166,0021200355,"Dec 17, 2012",SAC @ PHX,L,30,6,11,0.545,0,3,0.0,0,0,0.0,0,3,3,3,0,1,1,2,12,-20,1,201166,Aaron Brooks,2012-13
22012,201166,0021200348,"Dec 16, 2012",SAC vs. DEN,L,21,3,10,0.3,2,4,0.5,1,2,0.5,1,1,2,2,0,0,2,2,9,-27,1,201166,Aaron Brooks,2012-13
22012,201166,0021200333,"Dec 14, 2012",SAC @ OKC,L,23,4,8,0.5,2,4,0.5,3,3,1.0,1,1,2,1,0,0,3,3,13,-1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200316,"Dec 12, 2012",SAC @ MIL,L,35,3,11,0.273,1,7,0.143,3,3,1.0,0,1,1,6,1,1,4,3,10,-14,1,201166,Aaron Brooks,2012-13
22012,201166,0021200302,"Dec 10, 2012",SAC @ DAL,L,28,3,8,0.375,2,4,0.5,1,2,0.5,0,5,5,5,0,0,3,1,9,-9,1,201166,Aaron Brooks,2012-13
22012,201166,0021200291,"Dec 08, 2012",SAC @ POR,W,30,6,10,0.6,2,4,0.5,0,0,0.0,0,2,2,3,2,0,4,1,14,10,1,201166,Aaron Brooks,2012-13
22012,201166,0021200281,"Dec 07, 2012",SAC vs. ORL,W,19,5,9,0.556,1,3,0.333,0,0,0.0,0,4,4,3,1,0,1,2,11,3,1,201166,Aaron Brooks,2012-13
22012,201166,0021200266,"Dec 05, 2012",SAC vs. TOR,W,33,2,8,0.25,1,3,0.333,6,8,0.75,0,1,1,4,1,0,3,2,11,8,1,201166,Aaron Brooks,2012-13
22012,201166,0021200241,"Dec 01, 2012",SAC @ LAC,L,22,1,6,0.167,0,3,0.0,0,0,0.0,0,1,1,2,0,0,2,3,2,-19,1,201166,Aaron Brooks,2012-13
22012,201166,0021200231,"Nov 30, 2012",SAC vs. IND,L,30,4,8,0.5,1,2,0.5,0,0,0.0,0,2,2,1,1,0,3,6,9,-10,1,201166,Aaron Brooks,2012-13
22012,201166,0021200207,"Nov 27, 2012",SAC vs. MIN,L,26,2,7,0.286,1,4,0.25,2,3,0.667,2,1,3,4,0,0,0,3,7,-7,1,201166,Aaron Brooks,2012-13
22012,201166,0021200189,"Nov 24, 2012",SAC vs. UTA,W,32,5,6,0.833,3,4,0.75,0,0,0.0,0,0,0,2,4,0,1,1,13,6,1,201166,Aaron Brooks,2012-13
22012,201166,0021200180,"Nov 23, 2012",SAC @ UTA,L,32,7,9,0.778,3,4,0.75,0,0,0.0,1,1,2,3,0,0,1,0,17,2,1,201166,Aaron Brooks,2012-13
22012,201166,0021200169,"Nov 21, 2012",SAC vs. LAL,W,22,5,9,0.556,2,5,0.4,1,1,1.0,1,3,4,3,1,0,0,2,13,1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200142,"Nov 18, 2012",SAC vs. BKN,L,18,2,2,1.0,0,0,0.0,0,1,0.0,0,2,2,0,0,0,2,2,4,-1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200128,"Nov 16, 2012",SAC vs. ATL,L,22,5,7,0.714,3,4,0.75,0,0,0.0,0,1,1,4,0,0,1,2,13,8,1,201166,Aaron Brooks,2012-13
22012,201166,0021200107,"Nov 13, 2012",SAC vs. POR,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-10,1,201166,Aaron Brooks,2012-13
22012,201166,0021200094,"Nov 11, 2012",SAC @ LAL,L,18,1,4,0.25,1,3,0.333,0,0,0.0,0,3,3,2,1,0,1,1,3,5,1,201166,Aaron Brooks,2012-13
22012,201166,0021200078,"Nov 09, 2012",SAC vs. SAS,L,19,0,5,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,-11,1,201166,Aaron Brooks,2012-13
22012,201166,0021200063,"Nov 07, 2012",SAC vs. DET,W,24,5,12,0.417,1,5,0.2,0,0,0.0,0,2,2,4,1,0,0,3,11,13,0,201166,Aaron Brooks,2012-13
22012,201166,0021200048,"Nov 05, 2012",SAC vs. GSW,W,20,5,8,0.625,1,2,0.5,1,2,0.5,0,0,0,2,0,0,2,3,12,1,1,201166,Aaron Brooks,2012-13
22012,201166,0021200028,"Nov 03, 2012",SAC @ IND,L,35,4,11,0.364,3,7,0.429,0,0,0.0,1,4,5,2,1,1,2,5,11,-4,1,201166,Aaron Brooks,2012-13
22012,201166,0021200023,"Nov 02, 2012",SAC @ MIN,L,7,0,5,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-5,1,201166,Aaron Brooks,2012-13
22012,201166,0021200007,"Oct 31, 2012",SAC @ CHI,L,23,3,10,0.3,1,3,0.333,0,1,0.0,0,3,3,1,1,0,0,6,7,0,1,201166,Aaron Brooks,2012-13
22012,201189,0021201216,"Apr 17, 2013",TOR vs. BOS,W,14,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,2,0,0,1,2,3,0,1,201189,Aaron Gray,2012-13
22012,201189,0021201195,"Apr 14, 2013",TOR vs. BKN,W,34,2,4,0.5,0,0,0.0,0,0,0.0,3,6,9,2,0,0,0,4,4,15,1,201189,Aaron Gray,2012-13
22012,201189,0021201176,"Apr 12, 2013",TOR vs. CHI,W,21,2,5,0.4,0,0,0.0,2,2,1.0,2,4,6,3,0,0,1,1,6,-13,1,201189,Aaron Gray,2012-13
22012,201189,0021201142,"Apr 06, 2013",TOR @ MIL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,201189,Aaron Gray,2012-13
22012,201189,0021201132,"Apr 05, 2013",TOR @ MIN,W,15,2,3,0.667,0,0,0.0,0,2,0.0,2,2,4,1,0,1,0,5,4,3,1,201189,Aaron Gray,2012-13
22012,201189,0021201095,"Mar 31, 2013",TOR @ WAS,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-6,1,201189,Aaron Gray,2012-13
22012,201189,0021201057,"Mar 27, 2013",TOR vs. ATL,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,2,0,-2,1,201189,Aaron Gray,2012-13
22012,201189,0021200925,"Mar 08, 2013",TOR @ LAL,L,15,0,1,0.0,0,0,0.0,0,0,0.0,3,3,6,3,0,0,0,2,0,-8,1,201189,Aaron Gray,2012-13
22012,201189,0021200895,"Mar 04, 2013",TOR @ GSW,L,4,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-5,1,201189,Aaron Gray,2012-13
22012,201189,0021200864,"Mar 01, 2013",TOR vs. IND,L,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,2,-7,1,201189,Aaron Gray,2012-13
22012,201189,0021200852,"Feb 27, 2013",TOR @ CLE,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-7,1,201189,Aaron Gray,2012-13
22012,201189,0021200798,"Feb 20, 2013",TOR vs. MEM,L,13,1,2,0.5,0,0,0.0,0,0,0.0,1,5,6,0,0,0,0,1,2,5,1,201189,Aaron Gray,2012-13
22012,201189,0021200789,"Feb 19, 2013",TOR @ WAS,W,5,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,1,0,-5,1,201189,Aaron Gray,2012-13
22012,201189,0021200755,"Feb 10, 2013",TOR vs. NOH,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,1,1,201189,Aaron Gray,2012-13
22012,201189,0021200737,"Feb 08, 2013",TOR @ IND,W,13,1,2,0.5,0,0,0.0,0,2,0.0,3,2,5,1,0,0,1,1,2,-9,1,201189,Aaron Gray,2012-13
22012,201189,0021200720,"Feb 06, 2013",TOR vs. BOS,L,20,0,1,0.0,0,0,0.0,4,4,1.0,1,1,2,0,0,0,2,2,4,-2,1,201189,Aaron Gray,2012-13
22012,201189,0021200707,"Feb 03, 2013",TOR vs. MIA,L,23,3,6,0.5,0,0,0.0,0,4,0.0,7,5,12,0,0,0,0,2,6,-9,1,201189,Aaron Gray,2012-13
22012,201189,0021200684,"Feb 01, 2013",TOR vs. LAC,W,25,3,6,0.5,0,0,0.0,1,2,0.5,4,8,12,4,0,0,1,3,7,10,1,201189,Aaron Gray,2012-13
22012,201189,0021200674,"Jan 30, 2013",TOR @ ATL,L,35,4,8,0.5,0,0,0.0,0,0,0.0,4,7,11,1,0,1,1,3,8,-11,1,201189,Aaron Gray,2012-13
22012,201189,0021200659,"Jan 28, 2013",TOR vs. GSW,L,32,9,12,0.75,0,0,0.0,4,4,1.0,6,4,10,1,2,0,1,2,22,-4,1,201189,Aaron Gray,2012-13
22012,201189,0021200629,"Jan 24, 2013",TOR @ ORL,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,3,1,201189,Aaron Gray,2012-13
22012,201189,0021200619,"Jan 23, 2013",TOR @ MIA,L,7,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,0,-1,1,201189,Aaron Gray,2012-13
22012,201189,0021200601,"Jan 20, 2013",TOR vs. LAL,W,16,2,5,0.4,0,0,0.0,1,1,1.0,1,1,2,1,0,1,1,4,5,12,1,201189,Aaron Gray,2012-13
22012,201189,0021200570,"Jan 16, 2013",TOR vs. CHI,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-4,1,201189,Aaron Gray,2012-13
22012,201189,0021200566,"Jan 15, 2013",TOR @ BKN,L,17,2,5,0.4,0,0,0.0,2,2,1.0,0,2,2,3,0,0,3,2,6,-4,1,201189,Aaron Gray,2012-13
22012,201189,0021200530,"Jan 11, 2013",TOR vs. CHA,W,7,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,1,2,2,0,-1,1,201189,Aaron Gray,2012-13
22012,201189,0021200478,"Jan 04, 2013",TOR vs. SAC,L,7,0,2,0.0,0,0,0.0,0,2,0.0,1,1,2,0,0,0,3,3,0,-8,1,201189,Aaron Gray,2012-13
22012,201189,0021200464,"Jan 02, 2013",TOR vs. POR,W,9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,4,0,9,1,201189,Aaron Gray,2012-13
22012,201189,0021200439,"Dec 29, 2012",TOR @ ORL,W,12,0,2,0.0,0,0,0.0,0,0,0.0,1,4,5,0,1,0,3,1,0,2,1,201189,Aaron Gray,2012-13
22012,201189,0021200430,"Dec 28, 2012",TOR @ NOH,W,15,2,3,0.667,0,0,0.0,1,3,0.333,2,2,4,1,0,0,1,4,5,-11,1,201189,Aaron Gray,2012-13
