GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600013,19,201156,Nick Young,1610612747,Los Angeles Lakers,1,9,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,37.0,204.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,23,201156,Nick Young,1610612747,Los Angeles Lakers,1,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,45.0,271.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,32,201156,Nick Young,1610612747,Los Angeles Lakers,1,8,31,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,34,201156,Nick Young,1610612747,Los Angeles Lakers,1,8,28,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,13.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,36,201156,Nick Young,1610612747,Los Angeles Lakers,1,8,18,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-248.0,-5.0,1,1,20161026,LAL,HOU
Shot Chart Detail,0021600013,39,201156,Nick Young,1610612747,Los Angeles Lakers,1,7,59,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,106.0,228.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,223,201156,Nick Young,1610612747,Los Angeles Lakers,2,4,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23.0,140.0,192.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,275,201156,Nick Young,1610612747,Los Angeles Lakers,3,11,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-85.0,251.0,1,1,20161026,LAL,HOU
Shot Chart Detail,0021600013,298,201156,Nick Young,1610612747,Los Angeles Lakers,3,8,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,6.0,1,0,20161026,LAL,HOU
Shot Chart Detail,0021600013,488,201156,Nick Young,1610612747,Los Angeles Lakers,4,4,54,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,21.0,1,1,20161026,LAL,HOU
