GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600014,10,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,10,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,155.0,46.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600014,25,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-120.0,228.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600014,273,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,2,7,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,25.0,7.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600014,318,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,10,58,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-225.0,21.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600014,362,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,7,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,150.0,198.0,1,1,20161027,ATL,WAS
Shot Chart Detail,0021600014,375,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,5,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,69.0,198.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600014,395,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,4,14,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,141.0,210.0,1,0,20161027,ATL,WAS
Shot Chart Detail,0021600026,26,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,9,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15.0,-79.0,129.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,34,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,8,41,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,227.0,-31.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,41,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,8,9,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,51,203145,Kent Bazemore,1610612737,Atlanta Hawks,1,7,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,173.0,-1.0,1,1,20161029,PHI,ATL
Shot Chart Detail,0021600026,160,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,9,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,176.0,-10.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,175,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,8,23,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-14.0,51.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,192,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,7,5,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-24.0,3.0,1,1,20161029,PHI,ATL
Shot Chart Detail,0021600026,275,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,11,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-161.0,26.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600026,298,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,8,39,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,0.0,1,1,20161029,PHI,ATL
Shot Chart Detail,0021600026,310,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,7,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14.0,146.0,33.0,1,1,20161029,PHI,ATL
Shot Chart Detail,0021600026,351,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,150.0,56.0,1,0,20161029,PHI,ATL
Shot Chart Detail,0021600044,240,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,3,51,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,3.0,1,0,20161031,ATL,SAC
Shot Chart Detail,0021600044,264,203145,Kent Bazemore,1610612737,Atlanta Hawks,2,2,47,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,-1.0,1,0,20161031,ATL,SAC
Shot Chart Detail,0021600044,357,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,8,41,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-158.0,188.0,1,0,20161031,ATL,SAC
Shot Chart Detail,0021600044,379,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,7,8,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,27.0,0.0,1,1,20161031,ATL,SAC
Shot Chart Detail,0021600044,409,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,5,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,112.0,219.0,1,0,20161031,ATL,SAC
Shot Chart Detail,0021600044,422,203145,Kent Bazemore,1610612737,Atlanta Hawks,3,4,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,91.0,237.0,1,0,20161031,ATL,SAC
Shot Chart Detail,0021600044,487,203145,Kent Bazemore,1610612737,Atlanta Hawks,4,11,19,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,174.0,31.0,1,1,20161031,ATL,SAC
Shot Chart Detail,0021600044,498,203145,Kent Bazemore,1610612737,Atlanta Hawks,4,10,35,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,240.0,26.0,1,1,20161031,ATL,SAC
