GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600005,10,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,10,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,230.0,-16.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,39,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,7,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-184.0,183.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,52,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,6,16,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11.0,110.0,3.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,77,203084,Harrison Barnes,1610612742,Dallas Mavericks,1,3,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,2.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,183,203084,Harrison Barnes,1610612742,Dallas Mavericks,2,7,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,12.0,267.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,190,203084,Harrison Barnes,1610612742,Dallas Mavericks,2,6,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-169.0,7.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,334,203084,Harrison Barnes,1610612742,Dallas Mavericks,3,7,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-16.0,198.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,342,203084,Harrison Barnes,1610612742,Dallas Mavericks,3,6,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-199.0,180.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,504,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,5,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,14.0,0.0,1,0,20161026,IND,DAL
Shot Chart Detail,0021600005,515,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,4,17,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,2.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,526,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,2,33,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,6.0,3.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,559,203084,Harrison Barnes,1610612742,Dallas Mavericks,4,0,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,192.0,169.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,576,203084,Harrison Barnes,1610612742,Dallas Mavericks,5,4,23,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-25.0,36.0,1,1,20161026,IND,DAL
Shot Chart Detail,0021600005,617,203084,Harrison Barnes,1610612742,Dallas Mavericks,5,0,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,-7.0,272.0,1,1,20161026,IND,DAL
