GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600017,77,203085,Austin Rivers,1610612746,LA Clippers,1,2,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-17.0,8.0,1,1,20161027,POR,LAC
Shot Chart Detail,0021600017,90,203085,Austin Rivers,1610612746,LA Clippers,1,1,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,164.0,183.0,1,0,20161027,POR,LAC
Shot Chart Detail,0021600017,271,203085,Austin Rivers,1610612746,LA Clippers,2,0,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,3.0,1,0,20161027,POR,LAC
Shot Chart Detail,0021600017,408,203085,Austin Rivers,1610612746,LA Clippers,3,1,24,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,2.0,1,1,20161027,POR,LAC
Shot Chart Detail,0021600017,418,203085,Austin Rivers,1610612746,LA Clippers,3,0,38,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,17.0,2.0,1,1,20161027,POR,LAC
Shot Chart Detail,0021600017,420,203085,Austin Rivers,1610612746,LA Clippers,3,0,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,-5.0,1,1,20161027,POR,LAC
Shot Chart Detail,0021600017,449,203085,Austin Rivers,1610612746,LA Clippers,4,10,42,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-220.0,139.0,1,0,20161027,POR,LAC
Shot Chart Detail,0021600017,471,203085,Austin Rivers,1610612746,LA Clippers,4,7,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-160.0,193.0,1,0,20161027,POR,LAC
Shot Chart Detail,0021600035,145,203085,Austin Rivers,1610612746,LA Clippers,2,10,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-101.0,159.0,1,1,20161030,LAC,UTA
Shot Chart Detail,0021600035,149,203085,Austin Rivers,1610612746,LA Clippers,2,10,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-2.0,18.0,1,1,20161030,LAC,UTA
