GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021600001,133,203124,Kyle O'Quinn,1610612752,New York Knicks,1,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-114.0,223.0,1,0,20161025,CLE,NYK
Shot Chart Detail,0021600001,555,203124,Kyle O'Quinn,1610612752,New York Knicks,4,3,47,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,-1.0,1,1,20161025,CLE,NYK
Shot Chart Detail,0021600001,564,203124,Kyle O'Quinn,1610612752,New York Knicks,4,2,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,27.0,247.0,1,0,20161025,CLE,NYK
Shot Chart Detail,0021600028,69,203124,Kyle O'Quinn,1610612752,New York Knicks,1,4,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-163.0,65.0,1,1,20161029,NYK,MEM
Shot Chart Detail,0021600028,325,203124,Kyle O'Quinn,1610612752,New York Knicks,3,8,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,-1.0,1,0,20161029,NYK,MEM
Shot Chart Detail,0021600028,327,203124,Kyle O'Quinn,1610612752,New York Knicks,3,8,19,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-9.0,21.0,1,1,20161029,NYK,MEM
Shot Chart Detail,0021600028,372,203124,Kyle O'Quinn,1610612752,New York Knicks,3,4,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-6.0,23.0,1,1,20161029,NYK,MEM
Shot Chart Detail,0021600028,401,203124,Kyle O'Quinn,1610612752,New York Knicks,3,1,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,123.0,18.0,1,0,20161029,NYK,MEM
Shot Chart Detail,0021600050,133,203124,Kyle O'Quinn,1610612752,New York Knicks,2,10,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-114.0,41.0,1,0,20161101,DET,NYK
Shot Chart Detail,0021600058,122,203124,Kyle O'Quinn,1610612752,New York Knicks,1,0,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,11.0,1,1,20161102,NYK,HOU
