GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041200121,5,2734,Devin Harris,1610612737,Atlanta Hawks,1,11,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,23.0,1,1,20130421,IND,ATL
Shot Chart Detail,0041200121,10,2734,Devin Harris,1610612737,Atlanta Hawks,1,10,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,6.0,170.0,1,0,20130421,IND,ATL
Shot Chart Detail,0041200121,97,2734,Devin Harris,1610612737,Atlanta Hawks,1,0,8,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-37.0,0.0,1,0,20130421,IND,ATL
Shot Chart Detail,0041200121,113,2734,Devin Harris,1610612737,Atlanta Hawks,2,10,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,18.0,9.0,1,1,20130421,IND,ATL
Shot Chart Detail,0041200121,254,2734,Devin Harris,1610612737,Atlanta Hawks,3,11,28,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20130421,IND,ATL
Shot Chart Detail,0041200121,303,2734,Devin Harris,1610612737,Atlanta Hawks,3,6,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-168.0,60.0,1,1,20130421,IND,ATL
Shot Chart Detail,0041200121,349,2734,Devin Harris,1610612737,Atlanta Hawks,3,2,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,1.0,258.0,1,0,20130421,IND,ATL
Shot Chart Detail,0041200121,369,2734,Devin Harris,1610612737,Atlanta Hawks,3,0,0,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,70.0,22.0,1,0,20130421,IND,ATL
Shot Chart Detail,0041200121,391,2734,Devin Harris,1610612737,Atlanta Hawks,4,9,26,Made Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-10.0,36.0,1,1,20130421,IND,ATL
Shot Chart Detail,0041200122,42,2734,Devin Harris,1610612737,Atlanta Hawks,1,7,15,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-8.0,0.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,117,2734,Devin Harris,1610612737,Atlanta Hawks,1,0,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,0.0,247.0,1,0,20130424,IND,ATL
Shot Chart Detail,0041200122,121,2734,Devin Harris,1610612737,Atlanta Hawks,1,0,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,45.0,200.0,1,0,20130424,IND,ATL
Shot Chart Detail,0041200122,155,2734,Devin Harris,1610612737,Atlanta Hawks,2,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,129.0,219.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,157,2734,Devin Harris,1610612737,Atlanta Hawks,2,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-217.0,146.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,300,2734,Devin Harris,1610612737,Atlanta Hawks,3,7,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,7.0,165.0,1,0,20130424,IND,ATL
Shot Chart Detail,0041200122,337,2734,Devin Harris,1610612737,Atlanta Hawks,3,3,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-46.0,190.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,359,2734,Devin Harris,1610612737,Atlanta Hawks,3,1,46,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,103.0,132.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,366,2734,Devin Harris,1610612737,Atlanta Hawks,3,0,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,7.0,1,1,20130424,IND,ATL
Shot Chart Detail,0041200122,394,2734,Devin Harris,1610612737,Atlanta Hawks,4,10,23,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-240.0,0.0,1,0,20130424,IND,ATL
Shot Chart Detail,0041200123,48,2734,Devin Harris,1610612737,Atlanta Hawks,1,7,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-2.0,22.0,1,0,20130427,ATL,IND
Shot Chart Detail,0041200123,121,2734,Devin Harris,1610612737,Atlanta Hawks,1,1,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,7.0,30.0,1,1,20130427,ATL,IND
Shot Chart Detail,0041200123,125,2734,Devin Harris,1610612737,Atlanta Hawks,1,0,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,0.0,254.0,1,0,20130427,ATL,IND
Shot Chart Detail,0041200123,138,2734,Devin Harris,1610612737,Atlanta Hawks,2,11,43,Missed Shot,Driving Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,26.0,22.0,1,0,20130427,ATL,IND
Shot Chart Detail,0041200123,164,2734,Devin Harris,1610612737,Atlanta Hawks,2,9,55,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9.0,-56.0,72.0,1,0,20130427,ATL,IND
Shot Chart Detail,0041200123,244,2734,Devin Harris,1610612737,Atlanta Hawks,2,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-157.0,195.0,1,0,20130427,ATL,IND
