GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500002,4,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,11,23,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20151027,CHI,CLE
Shot Chart Detail,0021500002,27,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,8,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,24.0,21.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,30,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,8,26,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,16.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,63,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,5,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-179.0,164.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,101,201567,Kevin Love,1610612739,Cleveland Cavaliers,1,4,37,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-5.0,0.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,178,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,9,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,25.0,16.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,259,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,3,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,10.0,244.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,263,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,2,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-29.0,242.0,1,1,20151027,CHI,CLE
Shot Chart Detail,0021500002,265,201567,Kevin Love,1610612739,Cleveland Cavaliers,2,1,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-171.0,183.0,1,0,20151027,CHI,CLE
Shot Chart Detail,0021500002,301,201567,Kevin Love,1610612739,Cleveland Cavaliers,3,10,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,109.0,178.0,1,1,20151027,CHI,CLE
