GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500004,76,201196,Ramon Sessions,1610612764,Washington Wizards,1,3,54,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-3.0,4.0,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500004,144,201196,Ramon Sessions,1610612764,Washington Wizards,2,10,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,-6.0,1,0,20151028,ORL,WAS
Shot Chart Detail,0021500027,109,201196,Ramon Sessions,1610612764,Washington Wizards,1,2,47,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,127.0,-15.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,142,201196,Ramon Sessions,1610612764,Washington Wizards,1,0,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-4.0,11.0,1,0,20151030,MIL,WAS
Shot Chart Detail,0021500027,164,201196,Ramon Sessions,1610612764,Washington Wizards,2,10,34,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-16.0,16.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,167,201196,Ramon Sessions,1610612764,Washington Wizards,2,10,15,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,3.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,201,201196,Ramon Sessions,1610612764,Washington Wizards,2,7,17,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,16.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,219,201196,Ramon Sessions,1610612764,Washington Wizards,2,5,58,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,239,201196,Ramon Sessions,1610612764,Washington Wizards,2,3,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-176.0,203.0,1,0,20151030,MIL,WAS
Shot Chart Detail,0021500027,449,201196,Ramon Sessions,1610612764,Washington Wizards,4,9,49,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,7.0,1,0,20151030,MIL,WAS
Shot Chart Detail,0021500027,471,201196,Ramon Sessions,1610612764,Washington Wizards,4,8,2,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-112.0,28.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,479,201196,Ramon Sessions,1610612764,Washington Wizards,4,7,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-248.0,-10.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500027,501,201196,Ramon Sessions,1610612764,Washington Wizards,4,4,48,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-27.0,11.0,1,0,20151030,MIL,WAS
Shot Chart Detail,0021500027,522,201196,Ramon Sessions,1610612764,Washington Wizards,4,2,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,227.0,36.0,1,1,20151030,MIL,WAS
Shot Chart Detail,0021500034,143,201196,Ramon Sessions,1610612764,Washington Wizards,1,0,32,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-61.0,7.0,1,0,20151031,WAS,NYK
Shot Chart Detail,0021500034,146,201196,Ramon Sessions,1610612764,Washington Wizards,1,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-110.0,242.0,1,0,20151031,WAS,NYK
Shot Chart Detail,0021500034,178,201196,Ramon Sessions,1610612764,Washington Wizards,2,8,37,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-7.0,8.0,1,1,20151031,WAS,NYK
