GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500009,85,202335,Patrick Patterson,1610612761,Toronto Raptors,1,4,43,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8.0,79.0,21.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,101,202335,Patrick Patterson,1610612761,Toronto Raptors,1,2,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-227.0,105.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,103,202335,Patrick Patterson,1610612761,Toronto Raptors,1,2,31,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-237.0,95.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,391,202335,Patrick Patterson,1610612761,Toronto Raptors,3,1,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,130.0,208.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,409,202335,Patrick Patterson,1610612761,Toronto Raptors,3,0,31,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-179.0,-1.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,417,202335,Patrick Patterson,1610612761,Toronto Raptors,4,11,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-173.0,180.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,457,202335,Patrick Patterson,1610612761,Toronto Raptors,4,8,59,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,176.0,170.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500024,89,202335,Patrick Patterson,1610612761,Toronto Raptors,1,4,5,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,26.0,1,0,20151030,BOS,TOR
Shot Chart Detail,0021500024,102,202335,Patrick Patterson,1610612761,Toronto Raptors,1,3,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-42.0,239.0,1,1,20151030,BOS,TOR
Shot Chart Detail,0021500024,111,202335,Patrick Patterson,1610612761,Toronto Raptors,1,2,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-161.0,190.0,1,1,20151030,BOS,TOR
Shot Chart Detail,0021500024,149,202335,Patrick Patterson,1610612761,Toronto Raptors,1,0,30,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,64.0,13.0,1,0,20151030,BOS,TOR
Shot Chart Detail,0021500024,181,202335,Patrick Patterson,1610612761,Toronto Raptors,2,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,122.0,224.0,1,0,20151030,BOS,TOR
Shot Chart Detail,0021500024,302,202335,Patrick Patterson,1610612761,Toronto Raptors,2,2,44,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,13.0,1,0,20151030,BOS,TOR
Shot Chart Detail,0021500042,70,202335,Patrick Patterson,1610612761,Toronto Raptors,1,4,56,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-163.0,3.0,1,0,20151101,TOR,MIL
Shot Chart Detail,0021500042,75,202335,Patrick Patterson,1610612761,Toronto Raptors,1,4,33,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-241.0,62.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500042,112,202335,Patrick Patterson,1610612761,Toronto Raptors,1,1,0,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-4.0,92.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500042,114,202335,Patrick Patterson,1610612761,Toronto Raptors,1,0,46,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,3.0,1,0,20151101,TOR,MIL
Shot Chart Detail,0021500042,342,202335,Patrick Patterson,1610612761,Toronto Raptors,3,3,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-191.0,169.0,1,0,20151101,TOR,MIL
Shot Chart Detail,0021500042,363,202335,Patrick Patterson,1610612761,Toronto Raptors,3,2,6,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-240.0,0.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500042,389,202335,Patrick Patterson,1610612761,Toronto Raptors,4,11,38,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-2.0,52.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500042,412,202335,Patrick Patterson,1610612761,Toronto Raptors,4,8,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,119.0,224.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500042,455,202335,Patrick Patterson,1610612761,Toronto Raptors,4,4,51,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,235.0,-11.0,1,1,20151101,TOR,MIL
Shot Chart Detail,0021500057,122,202335,Patrick Patterson,1610612761,Toronto Raptors,1,1,34,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-110.0,18.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500057,152,202335,Patrick Patterson,1610612761,Toronto Raptors,2,10,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-94.0,232.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500057,257,202335,Patrick Patterson,1610612761,Toronto Raptors,2,1,56,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,17.0,21.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500057,285,202335,Patrick Patterson,1610612761,Toronto Raptors,2,0,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,3.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500057,287,202335,Patrick Patterson,1610612761,Toronto Raptors,2,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-110.0,8.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500057,405,202335,Patrick Patterson,1610612761,Toronto Raptors,3,0,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,17.0,239.0,1,0,20151103,DAL,TOR
Shot Chart Detail,0021500066,120,202335,Patrick Patterson,1610612761,Toronto Raptors,1,1,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,23.0,1,0,20151104,OKC,TOR
Shot Chart Detail,0021500066,365,202335,Patrick Patterson,1610612761,Toronto Raptors,3,2,21,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-91.0,3.0,1,0,20151104,OKC,TOR
Shot Chart Detail,0021500066,378,202335,Patrick Patterson,1610612761,Toronto Raptors,3,1,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,2.0,1,1,20151104,OKC,TOR
Shot Chart Detail,0021500066,411,202335,Patrick Patterson,1610612761,Toronto Raptors,4,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,42.0,244.0,1,1,20151104,OKC,TOR
Shot Chart Detail,0021500066,420,202335,Patrick Patterson,1610612761,Toronto Raptors,4,9,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,1,20151104,OKC,TOR
Shot Chart Detail,0021500075,116,202335,Patrick Patterson,1610612761,Toronto Raptors,1,3,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-194.0,198.0,1,0,20151106,ORL,TOR
