GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500017,7,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,10,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,21.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,22,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,9,23,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-11.0,90.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,38,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,7,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,28.0,38.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,119,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,0,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-14.0,26.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,237,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,2,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23.0,-22.0,237.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,260,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,0,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,13.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,340,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,7,20,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,223.0,-31.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,511,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,6,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,-29.0,151.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,532,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,5,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,153.0,23.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,536,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,4,4,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-106.0,65.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500031,37,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,8,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,2.0,1,0,20151030,SAC,LAL
Shot Chart Detail,0021500031,43,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,7,30,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-19.0,31.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,59,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,6,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,40.0,247.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,76,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,5,16,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,56.0,21.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,90,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,4,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,107.0,149.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,101,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,3,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-55.0,23.0,1,0,20151030,SAC,LAL
Shot Chart Detail,0021500031,124,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-166.0,105.0,1,0,20151030,SAC,LAL
Shot Chart Detail,0021500031,132,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,1,5,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-40.0,21.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,315,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,0,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20.0,-6.0,200.0,1,0,20151030,SAC,LAL
Shot Chart Detail,0021500031,342,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,10,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,366,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,7,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,161.0,47.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,394,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,5,22,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-24.0,28.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,425,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,2,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-176.0,170.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,453,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,0,44,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-70.0,151.0,1,1,20151030,SAC,LAL
Shot Chart Detail,0021500031,456,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,3,0,1,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,45.0,28.0,1,0,20151030,SAC,LAL
Shot Chart Detail,0021500045,83,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,5,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,11.0,1,0,20151101,LAL,DAL
Shot Chart Detail,0021500045,126,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,1,0,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10.0,-19.0,105.0,1,0,20151101,LAL,DAL
Shot Chart Detail,0021500045,223,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,3,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,119.0,213.0,1,0,20151101,LAL,DAL
Shot Chart Detail,0021500045,269,203903,Jordan Clarkson,1610612747,Los Angeles Lakers,2,1,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,9.0,247.0,1,1,20151101,LAL,DAL
