GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500017,2,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,11,37,Made Shot,Jump Shot,3PT Field Goal,,,,,,,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,5,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,11,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-81.0,120.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,23,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,9,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,2.0,28.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,37,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,7,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,11.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,63,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,5,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,174.0,188.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,165,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,2,8,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10.0,-60.0,87.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,197,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,2,6,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,107.0,223.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,207,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,2,5,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16.0,-48.0,160.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,210,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,2,4,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-125.0,249.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,317,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,3,8,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-83.0,149.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500017,337,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,3,7,34,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-125.0,47.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,373,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,3,4,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-19.0,11.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,498,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,4,7,36,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-107.0,164.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,510,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,4,6,37,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-45.0,7.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,512,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,4,6,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17.0,-107.0,141.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,559,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,4,3,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-97.0,159.0,1,1,20151028,LAL,MIN
Shot Chart Detail,0021500017,602,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,4,0,42,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-6.0,21.0,1,0,20151028,LAL,MIN
Shot Chart Detail,0021500029,4,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,11,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,16.0,1,1,20151030,DEN,MIN
Shot Chart Detail,0021500029,20,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,9,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22.0,-88.0,205.0,1,0,20151030,DEN,MIN
Shot Chart Detail,0021500029,27,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,1,8,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-150.0,85.0,1,0,20151030,DEN,MIN
Shot Chart Detail,0021500029,322,201937,Ricky Rubio,1610612750,Minnesota Timberwolves,3,9,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-110.0,234.0,1,0,20151030,DEN,MIN
