GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500009,94,201155,Rodney Stuckey,1610612754,Indiana Pacers,1,3,35,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,11.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,150,201155,Rodney Stuckey,1610612754,Indiana Pacers,1,0,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,189.0,13.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,206,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,7,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,19.0,7.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,217,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,6,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-132.0,146.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,228,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,5,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18.0,32.0,183.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,233,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,4,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,56.0,144.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,236,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,4,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,225.0,11.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,265,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,1,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,40.0,139.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,270,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,1,24,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,28.0,11.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,392,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,1,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,91.0,38.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,440,201155,Rodney Stuckey,1610612754,Indiana Pacers,4,10,44,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,9.0,7.0,1,1,20151028,TOR,IND
Shot Chart Detail,0021500009,444,201155,Rodney Stuckey,1610612754,Indiana Pacers,4,10,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,173.0,65.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500009,455,201155,Rodney Stuckey,1610612754,Indiana Pacers,4,9,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-158.0,115.0,1,0,20151028,TOR,IND
Shot Chart Detail,0021500018,164,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,8,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,7.0,1,1,20151029,IND,MEM
Shot Chart Detail,0021500018,195,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,6,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,-22.0,267.0,1,0,20151029,IND,MEM
Shot Chart Detail,0021500018,211,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,3,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,-1.0,1,1,20151029,IND,MEM
Shot Chart Detail,0021500018,216,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,3,19,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-14.0,0.0,1,1,20151029,IND,MEM
Shot Chart Detail,0021500018,351,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,2,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-88.0,144.0,1,1,20151029,IND,MEM
Shot Chart Detail,0021500018,385,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,0,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,4.0,13.0,1,0,20151029,IND,MEM
Shot Chart Detail,0021500033,126,201155,Rodney Stuckey,1610612754,Indiana Pacers,1,0,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,102.0,139.0,1,0,20151031,IND,UTA
Shot Chart Detail,0021500033,147,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,11,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-142.0,223.0,1,0,20151031,IND,UTA
Shot Chart Detail,0021500033,183,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,7,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,-5.0,1,0,20151031,IND,UTA
Shot Chart Detail,0021500033,195,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,6,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-22.0,144.0,1,1,20151031,IND,UTA
Shot Chart Detail,0021500033,205,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,4,22,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-7.0,95.0,1,1,20151031,IND,UTA
Shot Chart Detail,0021500033,367,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,1,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,-1.0,1,0,20151031,IND,UTA
Shot Chart Detail,0021500054,89,201155,Rodney Stuckey,1610612754,Indiana Pacers,1,1,3,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18.0,184.0,16.0,1,0,20151103,DET,IND
Shot Chart Detail,0021500054,123,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,9,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-1.0,-10.0,1,1,20151103,DET,IND
Shot Chart Detail,0021500054,130,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,8,51,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,125.0,121.0,1,1,20151103,DET,IND
Shot Chart Detail,0021500054,159,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,6,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,155.0,115.0,1,0,20151103,DET,IND
Shot Chart Detail,0021500054,162,201155,Rodney Stuckey,1610612754,Indiana Pacers,2,6,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,153.0,70.0,1,1,20151103,DET,IND
Shot Chart Detail,0021500054,298,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,4,27,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-230.0,7.0,1,0,20151103,DET,IND
Shot Chart Detail,0021500054,309,201155,Rodney Stuckey,1610612754,Indiana Pacers,3,3,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-169.0,72.0,1,1,20151103,DET,IND
