GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021500015,9,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,-1.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,90,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-174.0,13.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,93,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,133.0,203.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,96,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,132.0,223.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,117,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-9.0,62.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,247,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,5,11,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-30.0,21.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,262,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,2.0,-6.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,276,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,25.0,-1.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,279,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,57,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24.0,-245.0,23.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,285,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28.0,-192.0,213.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,310,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,0,7,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,1.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,331,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,10,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-91.0,244.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,359,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,6,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,2.0,1,1,20151028,POR,NOP
Shot Chart Detail,0021500015,382,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,145.0,120.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,402,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,168.0,200.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,465,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-171.0,188.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,470,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,36,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-122.0,116.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,493,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-107.0,178.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,500,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-135.0,80.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,508,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,40.0,38.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500015,512,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-7.0,7.0,1,0,20151028,POR,NOP
Shot Chart Detail,0021500032,8,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,11,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-97.0,224.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,16,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,9,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-20.0,3.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,27,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,8,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-60.0,234.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,83,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,4,7,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-97.0,195.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,87,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,63.0,237.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,89,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,197.0,-16.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,216,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,4,40,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,94.0,224.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,224,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,3,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,153.0,-1.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,230,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,2,54,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,0.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,246,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,1,48,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,2.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,326,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,22,Made Shot,Pullup Bank shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-171.0,205.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,371,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,5,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-40.0,249.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,385,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,57,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-6.0,52.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,396,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,0.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,402,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,2,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,0.0,-1.0,1,1,20151030,PHX,POR
Shot Chart Detail,0021500032,451,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,10,16,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,24.0,75.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,475,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,8,51,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12.0,-11.0,124.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,507,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,45.0,242.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,531,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,21.0,1,0,20151030,PHX,POR
Shot Chart Detail,0021500032,559,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,2,43,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20151030,PHX,POR
Shot Chart Detail,0021500037,8,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,10,34,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,2.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,46,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-225.0,124.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,48,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,5,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-92.0,26.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,69,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,3,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-42.0,239.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,106,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,2,37,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-1.0,0.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,104,203081,Damian Lillard,1610612757,Portland Trail Blazers,1,0,23,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19.0,-148.0,129.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,193,203081,Damian Lillard,1610612757,Portland Trail Blazers,2,4,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,66.0,169.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,250,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,11,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,7.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,279,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-12.0,7.0,1,1,20151031,POR,PHX
Shot Chart Detail,0021500037,284,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,8,4,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-110.0,228.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,331,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,28.0,254.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,334,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,33,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,14.0,16.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,339,203081,Damian Lillard,1610612757,Portland Trail Blazers,3,3,13,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-125.0,223.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,431,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,7,19,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,182.0,180.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,449,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,5,13,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,45.0,7.0,1,0,20151031,POR,PHX
Shot Chart Detail,0021500037,456,203081,Damian Lillard,1610612757,Portland Trail Blazers,4,4,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-233.0,97.0,1,0,20151031,POR,PHX
