GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041300151,130,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,1,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21.0,-93.0,198.0,1,0,20140419,OKC,MEM
Shot Chart Detail,0041300151,186,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,10,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,95.0,228.0,1,1,20140419,OKC,MEM
Shot Chart Detail,0041300151,207,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,8,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,151.0,44.0,1,1,20140419,OKC,MEM
Shot Chart Detail,0041300151,226,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,6,25,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,26.0,-3.0,1,0,20140419,OKC,MEM
Shot Chart Detail,0041300151,439,2406,Caron Butler,1610612760,Oklahoma City Thunder,3,1,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17.0,177.0,30.0,1,0,20140419,OKC,MEM
Shot Chart Detail,0041300151,462,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,11,10,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,160.0,3.0,1,0,20140419,OKC,MEM
Shot Chart Detail,0041300151,487,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,8,57,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,0.0,11.0,1,1,20140419,OKC,MEM
Shot Chart Detail,0041300152,82,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,2,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14.0,-133.0,60.0,1,0,20140421,OKC,MEM
Shot Chart Detail,0041300152,140,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,9,35,Missed Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-41.0,11.0,1,0,20140421,OKC,MEM
Shot Chart Detail,0041300152,345,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,10,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,135.0,205.0,1,1,20140421,OKC,MEM
Shot Chart Detail,0041300152,360,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,8,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,159.0,194.0,1,0,20140421,OKC,MEM
Shot Chart Detail,0041300153,81,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,3,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,118.0,222.0,1,0,20140424,MEM,OKC
Shot Chart Detail,0041300153,97,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,2,12,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,9.0,1.0,1,0,20140424,MEM,OKC
Shot Chart Detail,0041300153,114,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,0,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,-2.0,1,0,20140424,MEM,OKC
Shot Chart Detail,0041300153,129,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,11,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-155.0,108.0,1,0,20140424,MEM,OKC
Shot Chart Detail,0041300153,355,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,10,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-229.0,58.0,1,0,20140424,MEM,OKC
Shot Chart Detail,0041300154,114,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-190.0,164.0,1,0,20140426,MEM,OKC
Shot Chart Detail,0041300154,129,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,10,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,233.0,-2.0,1,1,20140426,MEM,OKC
Shot Chart Detail,0041300154,172,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,7,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20.0,173.0,102.0,1,0,20140426,MEM,OKC
Shot Chart Detail,0041300154,177,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,162.0,201.0,1,0,20140426,MEM,OKC
Shot Chart Detail,0041300154,202,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,4,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,211.0,131.0,1,1,20140426,MEM,OKC
Shot Chart Detail,0041300154,386,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,10,45,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-109.0,55.0,1,0,20140426,MEM,OKC
Shot Chart Detail,0041300155,139,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,8,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-174.0,181.0,1,1,20140429,OKC,MEM
Shot Chart Detail,0041300155,142,2406,Caron Butler,1610612760,Oklahoma City Thunder,2,7,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16.0,-166.0,11.0,1,0,20140429,OKC,MEM
Shot Chart Detail,0041300155,318,2406,Caron Butler,1610612760,Oklahoma City Thunder,3,3,24,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-223.0,12.0,1,1,20140429,OKC,MEM
Shot Chart Detail,0041300155,337,2406,Caron Butler,1610612760,Oklahoma City Thunder,3,1,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-109.0,228.0,1,1,20140429,OKC,MEM
Shot Chart Detail,0041300155,381,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,10,13,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-223.0,19.0,1,0,20140429,OKC,MEM
Shot Chart Detail,0041300155,393,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,9,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-218.0,105.0,1,0,20140429,OKC,MEM
Shot Chart Detail,0041300155,406,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,8,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,-2.0,1,1,20140429,OKC,MEM
Shot Chart Detail,0041300155,439,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,5,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22.0,228.0,15.0,1,0,20140429,OKC,MEM
Shot Chart Detail,0041300155,457,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,2,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,80.0,227.0,1,1,20140429,OKC,MEM
Shot Chart Detail,0041300155,477,2406,Caron Butler,1610612760,Oklahoma City Thunder,4,1,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-153.0,189.0,1,0,20140429,OKC,MEM
Shot Chart Detail,0041300156,42,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,5,44,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-90.0,71.0,1,0,20140501,MEM,OKC
Shot Chart Detail,0041300156,51,2406,Caron Butler,1610612760,Oklahoma City Thunder,1,4,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-87.0,233.0,1,1,20140501,MEM,OKC
