GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041600141,13,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,43,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26.0,30.0,259.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,50,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,137.0,219.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,44,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,17.0,13.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,40,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-152.0,141.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,91,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27.0,-137.0,242.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,135,201939,Stephen Curry,1610612744,Golden State Warriors,1,1,0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,110.0,51.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,201,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-92.0,139.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,209,201939,Stephen Curry,1610612744,Golden State Warriors,2,6,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-209.0,139.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,223,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-38.0,247.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,248,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,1.0,16.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,283,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,10.0,16.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,296,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,99.0,232.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,298,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,17,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,11.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,305,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,21,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-4.0,46.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,343,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,30,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-233.0,31.0,1,1,20170416,GSW,POR
Shot Chart Detail,0041600141,357,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,8.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,385,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28.0,-45.0,282.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,469,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13.0,-135.0,36.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600141,484,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,1.0,26.0,1,0,20170416,GSW,POR
Shot Chart Detail,0041600142,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-106.0,228.0,1,0,20170419,GSW,POR
Shot Chart Detail,0041600142,15,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26.0,-119.0,232.0,1,0,20170419,GSW,POR
Shot Chart Detail,0041600142,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,27,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,-76.0,247.0,1,1,20170419,GSW,POR
Shot Chart Detail,0041600142,45,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,125.0,213.0,1,0,20170419,GSW,POR
