GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041600171,43,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,7,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22.0,137.0,175.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,147,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,0,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-233.0,-1.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,227,201601,Luc Mbah a Moute,1610612746,LA Clippers,2,3,33,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,236.0,16.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,243,201601,Luc Mbah a Moute,1610612746,LA Clippers,2,1,31,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23.0,235.0,8.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,288,201601,Luc Mbah a Moute,1610612746,LA Clippers,3,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20.0,71.0,195.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,460,201601,Luc Mbah a Moute,1610612746,LA Clippers,4,2,6,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25.0,246.0,57.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600172,39,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,6,57,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,248.0,21.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,61,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,4,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24.0,246.0,-10.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,183,201601,Luc Mbah a Moute,1610612746,LA Clippers,2,5,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19.0,195.0,41.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,303,201601,Luc Mbah a Moute,1610612746,LA Clippers,3,3,46,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-14.0,31.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,334,201601,Luc Mbah a Moute,1610612746,LA Clippers,3,1,23,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-16.0,13.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600173,2,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,11,49,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,27.0,21.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,61,201601,Luc Mbah a Moute,1610612746,LA Clippers,1,4,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-127.0,159.0,1,0,20170421,UTA,LAC
