GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041600171,188,203918,Rodney Hood,1610612762,Utah Jazz,2,8,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,-35.0,247.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,207,203918,Rodney Hood,1610612762,Utah Jazz,2,6,16,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-107.0,223.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,210,203918,Rodney Hood,1610612762,Utah Jazz,2,5,55,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26.0,140.0,228.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,303,203918,Rodney Hood,1610612762,Utah Jazz,3,6,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24.0,19.0,244.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,382,203918,Rodney Hood,1610612762,Utah Jazz,4,11,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,120.0,214.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,400,203918,Rodney Hood,1610612762,Utah Jazz,4,8,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19.0,-192.0,21.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,404,203918,Rodney Hood,1610612762,Utah Jazz,4,8,13,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,-1.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600172,47,203918,Rodney Hood,1610612762,Utah Jazz,1,6,15,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,110.0,234.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,102,203918,Rodney Hood,1610612762,Utah Jazz,1,1,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,128.0,-1.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,113,203918,Rodney Hood,1610612762,Utah Jazz,1,0,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,114.0,232.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,124,203918,Rodney Hood,1610612762,Utah Jazz,2,11,44,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,-65.0,121.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,134,203918,Rodney Hood,1610612762,Utah Jazz,2,10,21,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,2.0,51.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,359,203918,Rodney Hood,1610612762,Utah Jazz,4,9,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-150.0,208.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,362,203918,Rodney Hood,1610612762,Utah Jazz,4,9,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,21.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600173,76,203918,Rodney Hood,1610612762,Utah Jazz,1,3,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9.0,-1.0,92.0,1,1,20170421,UTA,LAC
Shot Chart Detail,0041600173,129,203918,Rodney Hood,1610612762,Utah Jazz,2,10,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,159.0,188.0,1,1,20170421,UTA,LAC
Shot Chart Detail,0041600173,132,203918,Rodney Hood,1610612762,Utah Jazz,2,9,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-235.0,11.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,358,203918,Rodney Hood,1610612762,Utah Jazz,3,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-196.0,156.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600174,59,203918,Rodney Hood,1610612762,Utah Jazz,1,4,59,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12.0,-66.0,110.0,1,0,20170423,UTA,LAC
Shot Chart Detail,0041600174,71,203918,Rodney Hood,1610612762,Utah Jazz,1,3,24,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,2.0,259.0,1,1,20170423,UTA,LAC
Shot Chart Detail,0041600174,92,203918,Rodney Hood,1610612762,Utah Jazz,1,0,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-142.0,120.0,1,0,20170423,UTA,LAC
Shot Chart Detail,0041600174,119,203918,Rodney Hood,1610612762,Utah Jazz,2,11,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10.0,101.0,13.0,1,0,20170423,UTA,LAC
Shot Chart Detail,0041600174,127,203918,Rodney Hood,1610612762,Utah Jazz,2,10,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25.0,163.0,190.0,1,0,20170423,UTA,LAC
Shot Chart Detail,0041600174,179,203918,Rodney Hood,1610612762,Utah Jazz,2,5,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,50.0,11.0,1,0,20170423,UTA,LAC
Shot Chart Detail,0041600174,211,203918,Rodney Hood,1610612762,Utah Jazz,2,2,33,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22.0,-225.0,11.0,1,1,20170423,UTA,LAC
Shot Chart Detail,0041600174,217,203918,Rodney Hood,1610612762,Utah Jazz,2,1,47,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,9.0,51.0,1,1,20170423,UTA,LAC
Shot Chart Detail,0041600174,249,203918,Rodney Hood,1610612762,Utah Jazz,3,11,28,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-20.0,33.0,1,0,20170423,UTA,LAC
