GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041600171,20,202330,Gordon Hayward,1610612762,Utah Jazz,1,9,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-48.0,8.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,29,202330,Gordon Hayward,1610612762,Utah Jazz,1,8,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27.0,42.0,269.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,101,202330,Gordon Hayward,1610612762,Utah Jazz,1,3,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-30.0,174.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,118,202330,Gordon Hayward,1610612762,Utah Jazz,1,3,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,115.0,154.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,202,202330,Gordon Hayward,1610612762,Utah Jazz,2,7,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-11.0,0.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,244,202330,Gordon Hayward,1610612762,Utah Jazz,2,1,9,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,51.0,8.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,270,202330,Gordon Hayward,1610612762,Utah Jazz,3,10,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-150.0,11.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,310,202330,Gordon Hayward,1610612762,Utah Jazz,3,6,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18.0,58.0,175.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,317,202330,Gordon Hayward,1610612762,Utah Jazz,3,5,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,6.0,141.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,329,202330,Gordon Hayward,1610612762,Utah Jazz,3,4,30,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,15.0,7.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,333,202330,Gordon Hayward,1610612762,Utah Jazz,3,3,42,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16.0,123.0,105.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,350,202330,Gordon Hayward,1610612762,Utah Jazz,3,2,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,4.0,151.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,374,202330,Gordon Hayward,1610612762,Utah Jazz,3,0,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,127.0,41.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,442,202330,Gordon Hayward,1610612762,Utah Jazz,4,4,24,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-17.0,7.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,448,202330,Gordon Hayward,1610612762,Utah Jazz,4,3,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12.0,91.0,82.0,1,0,20170415,LAC,UTA
