GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041600171,92,2037,Jamal Crawford,1610612746,LA Clippers,1,4,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-109.0,126.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,150,2037,Jamal Crawford,1610612746,LA Clippers,1,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,40.0,1.0,406.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,178,2037,Jamal Crawford,1610612746,LA Clippers,2,8,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,132.0,85.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,183,2037,Jamal Crawford,1610612746,LA Clippers,2,8,26,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,7.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,257,2037,Jamal Crawford,1610612746,LA Clippers,2,0,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-225.0,56.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,259,2037,Jamal Crawford,1610612746,LA Clippers,2,0,1,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-104.0,16.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,358,2037,Jamal Crawford,1610612746,LA Clippers,3,1,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15.0,53.0,146.0,1,1,20170415,LAC,UTA
Shot Chart Detail,0041600171,365,2037,Jamal Crawford,1610612746,LA Clippers,3,0,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-97.0,237.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,372,2037,Jamal Crawford,1610612746,LA Clippers,3,0,24,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,143.0,139.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,395,2037,Jamal Crawford,1610612746,LA Clippers,4,9,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19.0,120.0,149.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,420,2037,Jamal Crawford,1610612746,LA Clippers,4,7,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16.0,-61.0,149.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600171,464,2037,Jamal Crawford,1610612746,LA Clippers,4,1,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23.0,-232.0,-5.0,1,0,20170415,LAC,UTA
Shot Chart Detail,0041600172,111,2037,Jamal Crawford,1610612746,LA Clippers,1,0,47,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13.0,-65.0,116.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,119,2037,Jamal Crawford,1610612746,LA Clippers,1,0,1,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,48.0,-1.0,486.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,137,2037,Jamal Crawford,1610612746,LA Clippers,2,9,19,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-19.0,170.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,212,2037,Jamal Crawford,1610612746,LA Clippers,2,2,7,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,-4.0,47.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,341,2037,Jamal Crawford,1610612746,LA Clippers,3,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,52.0,181.0,493.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,351,2037,Jamal Crawford,1610612746,LA Clippers,4,10,17,Made Shot,No Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-4.0,36.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,373,2037,Jamal Crawford,1610612746,LA Clippers,4,8,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19.0,-14.0,195.0,1,1,20170418,LAC,UTA
Shot Chart Detail,0041600172,384,2037,Jamal Crawford,1610612746,LA Clippers,4,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25.0,2.0,257.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,389,2037,Jamal Crawford,1610612746,LA Clippers,4,7,12,Missed Shot,Jump Shot,3PT Field Goal,,,,,,,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,392,2037,Jamal Crawford,1610612746,LA Clippers,4,6,30,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,46.0,2.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,425,2037,Jamal Crawford,1610612746,LA Clippers,4,2,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25.0,-192.0,164.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600172,450,2037,Jamal Crawford,1610612746,LA Clippers,4,0,30,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9.0,99.0,-1.0,1,0,20170418,LAC,UTA
Shot Chart Detail,0041600173,92,2037,Jamal Crawford,1610612746,LA Clippers,1,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24.0,-138.0,198.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,111,2037,Jamal Crawford,1610612746,LA Clippers,1,0,15,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,16.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,150,2037,Jamal Crawford,1610612746,LA Clippers,2,7,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-2.0,149.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,345,2037,Jamal Crawford,1610612746,LA Clippers,3,1,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,7.0,1,1,20170421,UTA,LAC
Shot Chart Detail,0041600173,356,2037,Jamal Crawford,1610612746,LA Clippers,3,0,29,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14.0,-32.0,139.0,1,0,20170421,UTA,LAC
Shot Chart Detail,0041600173,363,2037,Jamal Crawford,1610612746,LA Clippers,4,11,43,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21.0,114.0,180.0,1,1,20170421,UTA,LAC
Shot Chart Detail,0041600173,383,2037,Jamal Crawford,1610612746,LA Clippers,4,9,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-1.0,67.0,1,1,20170421,UTA,LAC
