PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
549538338,Rick Barry,,,SFW,22,78,,,,40.7,13.0,28.7,0.451,0.0,0.0,,9.7,10.9,0.884,0.0,0.0,9.2,3.6,0.0,0.0,0.0,,3.3,,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
830781454,Oscar Robertson,,,CIN,28,79,,,,43.9,10.6,21.5,0.493,0.0,0.0,,9.3,10.7,0.873,0.0,0.0,6.2,10.7,0.0,0.0,0.0,,2.9,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
622775154,Jerry West,,,LAL,28,66,,,,40.5,9.8,21.0,0.464,0.0,0.0,,9.1,10.4,0.878,0.0,0.0,5.9,6.8,0.0,0.0,0.0,,2.4,,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
909945220,Elgin Baylor,,,LAL,32,70,,,,38.7,10.2,23.7,0.429,0.0,0.0,,6.3,7.7,0.813,0.0,0.0,12.8,3.1,0.0,0.0,0.0,,3.0,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
407824717,Wilt Chamberlain,,,PHI,30,81,,,,45.5,9.7,14.2,0.683,0.0,0.0,,4.8,10.8,0.441,0.0,0.0,24.2,7.8,0.0,0.0,0.0,,1.8,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
435672411,Hal Greer,,,PHI,30,80,,,,38.6,8.7,19.1,0.459,0.0,0.0,,4.6,5.8,0.788,0.0,0.0,5.3,3.8,0.0,0.0,0.0,,3.8,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
152797453,Sam Jones,,,BOS,33,72,,,,32.3,8.9,19.5,0.454,0.0,0.0,,4.4,5.2,0.857,0.0,0.0,4.7,3.0,0.0,0.0,0.0,,2.7,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
379233453,John Havlicek,,,BOS,26,81,,,,32.1,8.4,19.0,0.444,0.0,0.0,,4.5,5.4,0.828,0.0,0.0,6.6,3.4,0.0,0.0,0.0,,2.6,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
305700686,Willis Reed,,,NYK,24,78,,,,36.2,8.1,16.6,0.489,0.0,0.0,,4.6,6.2,0.735,0.0,0.0,14.6,1.6,0.0,0.0,0.0,,3.8,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
970936043,Gus Johnson,,,BAL,28,73,,,,36.0,8.5,18.9,0.45,0.0,0.0,,3.7,5.2,0.708,0.0,0.0,11.7,2.7,0.0,0.0,0.0,,3.8,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
891027154,Don Ohl,,,BAL,30,58,,,,34.9,7.8,17.3,0.451,0.0,0.0,,4.8,6.1,0.78,0.0,0.0,3.3,2.9,0.0,0.0,0.0,,2.6,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
468338050,Dave Bing,,,DET,23,80,,,,34.5,8.3,19.0,0.436,0.0,0.0,,3.4,4.6,0.738,0.0,0.0,4.5,4.1,0.0,0.0,0.0,,2.7,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
6175624,Bailey Howell,,,BOS,30,81,,,,30.9,7.9,15.3,0.512,0.0,0.0,,4.3,5.8,0.741,0.0,0.0,8.4,1.3,0.0,0.0,0.0,,3.7,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
925110279,Chet Walker,,,PHI,26,81,,,,33.2,6.9,14.2,0.488,0.0,0.0,,5.5,7.2,0.766,0.0,0.0,8.1,2.3,0.0,0.0,0.0,,2.9,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
369089940,Walt Bellamy,,,NYK,27,79,,,,38.1,7.2,13.7,0.521,0.0,0.0,,4.7,7.3,0.636,0.0,0.0,13.5,2.6,0.0,0.0,0.0,,3.5,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
640543683,Nate Thurmond,,,SFW,25,65,,,,42.5,7.2,16.4,0.437,0.0,0.0,,4.3,6.8,0.629,0.0,0.0,21.3,2.6,0.0,0.0,0.0,,2.8,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
754105887,Billy Cunningham,,,PHI,23,81,,,,26.8,6.9,15.0,0.459,0.0,0.0,,4.7,6.9,0.686,0.0,0.0,7.3,2.5,0.0,0.0,0.0,,3.2,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
187351050,Lou Hudson,,,STL,22,80,,,,30.6,7.8,16.6,0.467,0.0,0.0,,2.9,4.1,0.706,0.0,0.0,5.4,1.2,0.0,0.0,0.0,,3.5,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
914786760,Dave DeBusschere,,,DET,26,78,,,,37.1,6.8,16.4,0.415,0.0,0.0,,4.6,6.6,0.705,0.0,0.0,11.8,2.8,0.0,0.0,0.0,,3.8,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
339639648,Kevin Loughery,,,BAL,26,76,,,,33.9,6.8,17.2,0.398,0.0,0.0,,4.5,5.4,0.825,0.0,0.0,4.6,3.8,0.0,0.0,0.0,,3.9,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
313286638,Bob Boozer,,,CHI,29,80,,,,30.6,6.7,13.8,0.487,0.0,0.0,,4.5,5.8,0.781,0.0,0.0,8.5,1.1,0.0,0.0,0.0,,2.7,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
298478186,Guy Rodgers,,,CHI,31,81,,,,37.8,6.6,17.0,0.391,0.0,0.0,,4.7,5.9,0.806,0.0,0.0,4.3,11.2,0.0,0.0,0.0,,3.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
448918242,Zelmo Beaty,,,STL,27,48,,,,34.6,6.8,14.5,0.473,0.0,0.0,,4.1,5.4,0.758,0.0,0.0,10.7,1.3,0.0,0.0,0.0,,3.9,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
751750052,Jerry Lucas,,,CIN,26,81,,,,43.9,7.1,15.5,0.459,0.0,0.0,,3.5,4.4,0.791,0.0,0.0,19.1,3.3,0.0,0.0,0.0,,3.5,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
291933417,Eddie Miles,,,DET,26,81,,,,29.9,7.2,16.8,0.427,0.0,0.0,,3.2,4.2,0.772,0.0,0.0,3.7,2.2,0.0,0.0,0.0,,2.7,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
391738833,Bill Bridges,,,STL,27,79,,,,39.6,6.4,14.0,0.455,0.0,0.0,,4.6,6.6,0.702,0.0,0.0,15.1,2.8,0.0,0.0,0.0,,4.1,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
49837635,Jerry Sloan,,,CHI,24,80,,,,36.8,6.6,15.2,0.432,0.0,0.0,,4.3,5.3,0.796,0.0,0.0,9.1,2.1,0.0,0.0,0.0,,3.7,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
94361673,Lenny Wilkens,,,STL,29,78,,,,38.1,5.7,13.3,0.432,0.0,0.0,,5.9,7.5,0.787,0.0,0.0,5.3,5.7,0.0,0.0,0.0,,3.6,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
900396927,Dick Barnett,,,NYK,30,67,,,,29.4,6.8,14.2,0.478,0.0,0.0,,3.4,4.4,0.783,0.0,0.0,3.4,2.4,0.0,0.0,0.0,,2.8,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
723364460,Adrian Smith,,,CIN,30,81,,,,32.5,6.2,14.2,0.438,0.0,0.0,,4.2,4.7,0.903,0.0,0.0,2.5,2.3,0.0,0.0,0.0,,3.4,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
302036693,Ray Scott,,,2TM,28,72,,,,34.0,6.4,15.9,0.4,0.0,0.0,,3.6,5.1,0.699,0.0,0.0,10.6,2.2,0.0,0.0,0.0,,3.0,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
302036693,Ray Scott,,,DET,28,45,,,,32.8,5.6,15.1,0.37,0.0,0.0,,3.5,4.6,0.757,0.0,0.0,9.0,1.9,0.0,0.0,0.0,,2.9,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
302036693,Ray Scott,,,BAL,28,27,,,,35.9,7.6,17.1,0.445,0.0,0.0,,3.7,5.9,0.625,0.0,0.0,13.2,2.8,0.0,0.0,0.0,,3.1,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
386953670,Howard Komives,,,NYK,25,65,,,,35.1,6.2,15.3,0.404,0.0,0.0,,3.3,3.9,0.858,0.0,0.0,2.8,6.2,0.0,0.0,0.0,,3.3,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
573883134,Dick Van Arsdale,,,NYK,23,79,,,,36.6,5.2,11.6,0.449,0.0,0.0,,4.7,6.4,0.729,0.0,0.0,7.0,3.1,0.0,0.0,0.0,,3.3,,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
977685989,Leroy Ellis,,,BAL,26,81,,,,36.3,6.1,14.4,0.425,0.0,0.0,,2.6,3.5,0.738,0.0,0.0,12.0,2.1,0.0,0.0,0.0,,3.2,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
965198850,Happy Hairston,,,CIN,24,79,,,,30.9,5.8,12.2,0.479,0.0,0.0,,3.2,4.8,0.66,0.0,0.0,8.0,0.8,0.0,0.0,0.0,,3.5,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
864124270,Larry Siegfried,,,BOS,27,73,,,,25.9,5.0,11.4,0.442,0.0,0.0,,4.0,4.8,0.847,0.0,0.0,3.1,3.4,0.0,0.0,0.0,,2.8,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
245242306,Paul Neumann,,,SFW,29,78,,,,31.0,4.9,11.7,0.424,0.0,0.0,,4.0,5.0,0.8,0.0,0.0,3.5,4.4,0.0,0.0,0.0,,3.4,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
683475532,Joe Caldwell,,,STL,25,81,,,,27.9,5.7,13.3,0.426,0.0,0.0,,2.5,3.8,0.649,0.0,0.0,5.5,2.0,0.0,0.0,0.0,,2.8,,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
625106530,Richie Guerin,,,STL,34,80,,,,28.4,4.9,11.3,0.436,0.0,0.0,,3.8,5.2,0.731,0.0,0.0,2.4,4.3,0.0,0.0,0.0,,3.1,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
232803350,Bill Russell,,,BOS,32,81,,,,40.7,4.9,10.7,0.454,0.0,0.0,,3.5,5.8,0.61,0.0,0.0,21.0,5.8,0.0,0.0,0.0,,3.2,,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
917128903,Wali Jones,,,PHI,24,81,,,,27.8,5.2,12.1,0.431,0.0,0.0,,2.8,3.3,0.838,0.0,0.0,3.3,3.7,0.0,0.0,0.0,,3.0,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
147795276,Dave Stallworth,,,NYK,25,76,,,,24.9,5.0,10.7,0.466,0.0,0.0,,3.0,4.2,0.716,0.0,0.0,6.2,1.9,0.0,0.0,0.0,,3.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
943553332,Jeff Mullins,,,SFW,24,77,,,,23.8,5.5,11.9,0.458,0.0,0.0,,1.9,2.8,0.701,0.0,0.0,5.0,2.9,0.0,0.0,0.0,,2.5,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
517362328,Rudy LaRusso,,,LAL,29,45,,,,28.7,4.7,11.3,0.415,0.0,0.0,,3.5,5.0,0.696,0.0,0.0,7.8,1.7,0.0,0.0,0.0,,3.3,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
960484326,Erwin Mueller,,,CHI,22,80,,,,26.7,5.3,12.0,0.441,0.0,0.0,,2.1,3.3,0.658,0.0,0.0,6.2,1.6,0.0,0.0,0.0,,2.8,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
856199372,Gail Goodrich,,,LAL,23,77,,,,23.1,4.6,10.1,0.454,0.0,0.0,,3.3,4.4,0.751,0.0,0.0,3.3,2.7,0.0,0.0,0.0,,2.5,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
514859219,Fred Hetzel,,,SFW,24,77,,,,27.6,4.8,12.1,0.4,0.0,0.0,,2.5,3.1,0.81,0.0,0.0,8.3,1.4,0.0,0.0,0.0,,3.0,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
579480781,Tom Van Arsdale,,,DET,23,79,,,,27.0,4.4,11.2,0.391,0.0,0.0,,3.4,4.4,0.784,0.0,0.0,4.3,2.4,0.0,0.0,0.0,,3.1,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
357227051,Luke Jackson,,,PHI,25,81,,,,29.3,4.8,10.9,0.438,0.0,0.0,,2.4,3.2,0.759,0.0,0.0,8.9,1.4,0.0,0.0,0.0,,3.4,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
904849004,George Lee,,,SFW,30,1,,,,5.0,3.0,4.0,0.75,0.0,0.0,,6.0,7.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
673779368,Cazzie Russell,,,NYK,22,77,,,,22.0,4.5,10.2,0.436,0.0,0.0,,2.3,3.0,0.785,0.0,0.0,3.3,2.4,0.0,0.0,0.0,,2.3,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
487220574,Jim King,,,SFW,25,67,,,,24.9,4.3,10.2,0.418,0.0,0.0,,2.6,3.3,0.787,0.0,0.0,4.8,3.6,0.0,0.0,0.0,,2.9,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
806985582,Darrall Imhoff,,,LAL,28,81,,,,33.6,4.6,9.6,0.474,0.0,0.0,,1.6,2.6,0.614,0.0,0.0,13.3,2.7,0.0,0.0,0.0,,3.5,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
458617285,Tom Meschery,,,SFW,28,72,,,,25.6,4.1,9.8,0.415,0.0,0.0,,2.4,3.4,0.717,0.0,0.0,7.6,1.3,0.0,0.0,0.0,,3.7,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
992784685,Archie Clark,,,LAL,25,76,,,,23.2,4.4,9.6,0.452,0.0,0.0,,1.8,2.5,0.708,0.0,0.0,2.9,2.7,0.0,0.0,0.0,,2.5,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
926717602,Don Kojis,,,CHI,28,78,,,,21.2,4.2,9.9,0.426,0.0,0.0,,1.7,2.8,0.604,0.0,0.0,6.1,0.9,0.0,0.0,0.0,,2.6,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
321558396,Tom Sanders,,,BOS,28,81,,,,23.8,4.0,9.3,0.428,0.0,0.0,,2.2,2.7,0.817,0.0,0.0,5.4,1.1,0.0,0.0,0.0,,3.8,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
288984154,Johnny Egan,,,BAL,28,71,,,,24.5,3.8,8.8,0.428,0.0,0.0,,2.6,3.1,0.845,0.0,0.0,2.5,3.9,0.0,0.0,0.0,,2.7,,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
803866028,John Tresvant,,,DET,27,68,,,,22.8,3.8,8.6,0.438,0.0,0.0,,2.4,3.4,0.701,0.0,0.0,7.1,1.3,0.0,0.0,0.0,,3.6,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
639858701,Jack Marin,,,BAL,22,74,,,,17.9,3.8,8.5,0.448,0.0,0.0,,2.0,2.5,0.775,0.0,0.0,4.2,1.0,0.0,0.0,0.0,,2.7,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
606999019,Joe Strawder,,,DET,26,79,,,,27.3,3.6,8.4,0.426,0.0,0.0,,2.4,3.3,0.718,0.0,0.0,10.0,1.0,0.0,0.0,0.0,,4.4,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
555904198,Connie Dierking,,,CIN,30,77,,,,24.7,3.8,9.5,0.399,0.0,0.0,,1.7,2.3,0.744,0.0,0.0,7.8,2.1,0.0,0.0,0.0,,3.3,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
647330612,Walt Hazzard,,,LAL,24,79,,,,20.8,3.8,8.9,0.426,0.0,0.0,,1.6,2.2,0.729,0.0,0.0,2.9,4.1,0.0,0.0,0.0,,2.6,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966-67
