PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
634715501,Shaquille O'Neal,,,ORL,22,79,,,,37.0,11.8,20.2,0.583,0.0,0.1,0.0,5.8,10.8,0.533,4.2,7.3,11.4,2.7,2.6,0.9,2.4,,3.3,,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
849359167,Hakeem Olajuwon,,,HOU,32,72,,,,39.6,11.1,21.5,0.517,0.0,0.2,0.188,5.6,7.5,0.756,2.4,8.4,10.8,3.5,3.3,1.8,3.4,,3.5,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
111588443,David Robinson,,,SAS,29,81,,,,38.0,9.7,18.4,0.53,0.1,0.2,0.3,8.1,10.5,0.774,2.9,7.9,10.8,2.9,2.9,1.7,3.2,,2.8,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
686539257,Michael Jordan,,,CHI,31,17,,,,39.3,9.8,23.8,0.411,0.9,1.9,0.5,6.4,8.0,0.801,1.5,5.4,6.9,5.3,2.1,1.8,0.8,,2.8,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
3068633,Karl Malone,,,UTA,31,82,,,,38.1,10.1,18.9,0.536,0.1,0.5,0.268,6.3,8.5,0.742,1.9,8.7,10.6,3.5,2.9,1.6,1.0,,3.3,,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
275540689,Jim Jackson,,,DAL,24,51,,,,38.9,9.5,20.1,0.472,0.7,2.2,0.318,6.0,7.5,0.805,2.4,2.7,5.1,3.7,3.1,0.5,0.2,,1.8,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
715486970,Jamal Mashburn,,,DAL,22,80,,,,37.3,8.5,19.6,0.436,1.4,4.3,0.328,5.6,7.6,0.739,1.5,2.7,4.1,3.7,2.9,1.0,0.1,,2.4,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
389110763,Patrick Ewing,,,NYK,32,79,,,,37.0,9.2,18.4,0.503,0.1,0.3,0.286,5.3,7.1,0.75,2.0,9.0,11.0,2.7,3.2,0.9,2.0,,3.4,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
905224211,Charles Barkley,,,PHO,31,68,,,,35.0,8.1,16.8,0.486,1.1,3.2,0.338,5.6,7.5,0.748,3.0,8.1,11.1,4.1,2.2,1.6,0.7,,3.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
132204402,Mitch Richmond,,,SAC,29,82,,,,38.7,8.1,18.3,0.446,1.9,5.2,0.368,4.6,5.4,0.843,0.8,3.5,4.4,3.8,2.9,1.1,0.4,,2.8,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-95
