PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
578886605,Kareem Abdul-Jabbar,,,MIL,23,82,,,,40.1,13.0,22.5,0.577,0.0,0.0,,5.7,8.3,0.69,0.0,0.0,16.0,3.3,0.0,,,,3.2,,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
111818441,Bob Rule,,,SEA,26,4,,,,35.5,11.8,24.5,0.48,0.0,0.0,,6.3,7.5,0.833,0.0,0.0,11.5,1.8,0.0,,,,3.5,,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
379233453,John Havlicek,,,BOS,30,81,,,,45.4,11.0,24.5,0.45,0.0,0.0,,6.8,8.4,0.818,0.0,0.0,9.0,7.5,0.0,,,,2.5,,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
735477739,Elvin Hayes,,,SDR,25,82,,,,44.3,11.6,27.0,0.428,0.0,0.0,,5.5,8.2,0.672,0.0,0.0,16.6,2.3,0.0,,,,2.7,,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
468338050,Dave Bing,,,DET,27,82,,,,37.4,9.7,20.9,0.467,0.0,0.0,,7.5,9.4,0.797,0.0,0.0,4.4,5.0,0.0,,,,2.8,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
622775154,Jerry West,,,LAL,32,69,,,,41.2,9.7,19.6,0.494,0.0,0.0,,7.6,9.1,0.832,0.0,0.0,4.6,9.5,0.0,,,,2.6,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
187351050,Lou Hudson,,,ATL,26,76,,,,41.0,10.9,22.5,0.484,0.0,0.0,,5.0,6.6,0.759,0.0,0.0,5.1,3.4,0.0,,,,2.4,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
404315842,Bob Love,,,CHI,28,81,,,,43.0,9.4,21.1,0.447,0.0,0.0,,6.3,7.6,0.829,0.0,0.0,8.5,2.3,0.0,,,,3.2,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
775418941,Geoff Petrie,,,POR,22,82,,,,37.0,9.6,21.6,0.443,0.0,0.0,,5.6,7.3,0.772,0.0,0.0,3.4,4.8,0.0,1.5,0.2,,2.4,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
990881917,Pete Maravich,,,ATL,23,81,,,,36.1,9.1,19.9,0.458,0.0,0.0,,5.0,6.2,0.8,0.0,0.0,3.7,4.4,0.0,,,,2.9,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
754105887,Billy Cunningham,,,PHI,27,81,,,,38.1,8.7,18.8,0.462,0.0,0.0,,5.6,7.7,0.734,0.0,0.0,11.7,4.9,0.0,,,,4.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
579480781,Tom Van Arsdale,,,CIN,27,82,,,,38.4,9.1,20.0,0.456,0.0,0.0,,4.6,6.4,0.721,0.0,0.0,6.1,2.2,0.0,,,,3.6,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
925110279,Chet Walker,,,CHI,30,81,,,,36.1,8.0,17.3,0.465,0.0,0.0,,5.9,6.9,0.859,0.0,0.0,7.3,2.2,0.0,,,,2.3,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
573883134,Dick Van Arsdale,,,PHO,27,81,,,,39.0,7.5,16.6,0.452,0.0,0.0,,6.8,8.4,0.811,0.0,0.0,3.9,4.1,0.0,,,,3.0,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970-71
