PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
686539257,Michael Jordan,,,CHI,27,82,,,,37.0,12.1,22.4,0.539,0.4,1.1,0.312,7.0,8.2,0.851,1.4,4.6,6.0,5.5,2.5,2.7,1.0,,2.8,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
3068633,Karl Malone,,,UTA,27,82,,,,40.3,10.3,19.6,0.527,0.0,0.2,0.286,8.3,10.8,0.77,2.9,8.9,11.8,3.3,3.0,1.1,1.0,,3.3,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
157688051,Bernard King,,,WSB,34,64,,,,37.5,11.1,23.6,0.472,0.1,0.6,0.216,6.0,7.6,0.79,1.8,3.2,5.0,4.6,4.0,0.9,0.3,,2.9,,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
905224211,Charles Barkley,,,PHI,27,67,,,,37.3,9.9,17.4,0.57,0.7,2.3,0.284,7.1,9.8,0.722,3.9,6.3,10.1,4.2,3.1,1.6,0.5,,2.6,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
389110763,Patrick Ewing,,,NYK,28,81,,,,38.3,10.4,20.3,0.514,0.0,0.1,0.0,5.7,7.7,0.745,2.4,8.8,11.2,3.0,3.6,1.0,3.2,,3.5,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
982608743,Michael Adams,,,DEN,28,66,,,,35.5,8.5,21.5,0.394,2.5,8.5,0.296,7.0,8.0,0.879,0.9,3.0,3.9,10.5,3.6,2.2,0.1,,2.5,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
90885350,Dominique Wilkins,,,ATL,31,81,,,,38.0,9.5,20.2,0.47,1.0,3.1,0.341,5.9,7.1,0.829,3.2,5.8,9.0,3.3,2.5,1.5,0.8,,1.9,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
223441629,Chris Mullin,,,GSW,27,82,,,,40.4,9.5,17.7,0.536,0.5,1.6,0.301,6.3,7.1,0.884,1.7,3.7,5.4,4.0,3.0,2.1,0.8,,2.1,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
111588443,David Robinson,,,SAS,25,82,,,,37.7,9.2,16.7,0.552,0.0,0.1,0.143,7.2,9.5,0.762,4.1,8.9,13.0,2.5,3.3,1.5,3.9,,3.2,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
490585019,Orlando Woolridge,,,DEN,31,53,,,,34.4,9.2,18.5,0.498,0.0,0.1,0.0,6.6,8.3,0.797,2.7,4.2,6.8,2.2,2.9,1.3,0.4,,2.7,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-91
