PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
774875148,George Yardley,,,DET,29,72,,,,39.5,9.3,22.6,0.414,0.0,0.0,,9.1,11.2,0.811,0.0,0.0,10.7,1.3,0.0,0.0,0.0,,3.1,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
902726282,Dolph Schayes,,,SYR,29,72,,,,40.5,8.1,20.3,0.398,0.0,0.0,,8.7,9.7,0.904,0.0,0.0,14.2,3.1,0.0,0.0,0.0,,3.4,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
659584877,Bob Pettit,,,STL,25,70,,,,36.1,8.3,20.3,0.41,0.0,0.0,,8.0,10.6,0.749,0.0,0.0,17.4,2.2,0.0,0.0,0.0,,3.2,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
320663163,Clyde Lovellette,,,CIN,28,71,,,,36.5,9.6,21.7,0.441,0.0,0.0,,4.2,5.7,0.743,0.0,0.0,12.1,1.9,0.0,0.0,0.0,,3.3,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
72705867,Bill Sharman,,,BOS,31,63,,,,35.1,8.7,20.6,0.424,0.0,0.0,,4.8,5.4,0.893,0.0,0.0,4.7,2.7,0.0,0.0,0.0,,2.5,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
754336477,Paul Arizin,,,PHW,29,68,,,,35.0,7.1,18.1,0.393,0.0,0.0,,6.5,8.0,0.809,0.0,0.0,7.4,2.0,0.0,0.0,0.0,,3.5,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
27270191,Cliff Hagan,,,STL,26,70,,,,31.3,7.2,16.2,0.443,0.0,0.0,,5.5,7.2,0.768,0.0,0.0,10.1,2.5,0.0,0.0,0.0,,3.8,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
69945702,Neil Johnston,,,PHW,28,71,,,,33.9,6.7,15.5,0.429,0.0,0.0,,6.2,7.6,0.819,0.0,0.0,11.1,2.3,0.0,0.0,0.0,,3.3,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
436041321,Kenny Sears,,,NYK,24,72,,,,37.3,6.2,14.1,0.439,0.0,0.0,,6.3,7.6,0.822,0.0,0.0,10.9,1.8,0.0,0.0,0.0,,3.5,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
108826835,Willie Naulls,,,NYK,23,68,,,,34.8,6.9,17.5,0.397,0.0,0.0,,4.2,5.1,0.826,0.0,0.0,11.8,1.4,0.0,0.0,0.0,,3.2,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957-58
