PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON
407824717,Wilt Chamberlain,,,PHW,23,72,,,,46.4,14.8,32.1,0.461,0.0,0.0,,8.0,13.8,0.582,0.0,0.0,27.0,2.3,0.0,0.0,0.0,,2.1,,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
446244819,Jack Twyman,,,CIN,25,75,,,,40.3,11.6,27.5,0.422,0.0,0.0,,8.0,10.2,0.785,0.0,0.0,8.9,3.5,0.0,0.0,0.0,,3.7,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
909945220,Elgin Baylor,,,MNL,25,70,,,,41.0,10.8,25.4,0.424,0.0,0.0,,8.1,11.0,0.732,0.0,0.0,16.4,3.5,0.0,0.0,0.0,,3.3,,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
659584877,Bob Pettit,,,STL,27,72,,,,40.2,9.3,21.2,0.438,0.0,0.0,,7.6,10.0,0.753,0.0,0.0,17.0,3.6,0.0,0.0,0.0,,2.8,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
27270191,Cliff Hagan,,,STL,28,75,,,,37.3,9.6,20.7,0.464,0.0,0.0,,5.6,7.0,0.803,0.0,0.0,10.7,4.0,0.0,0.0,0.0,,3.6,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
763914523,Gene Shue,,,DET,28,75,,,,44.5,8.3,20.0,0.413,0.0,0.0,,6.3,7.2,0.872,0.0,0.0,5.5,3.9,0.0,0.0,0.0,,1.9,,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
902726282,Dolph Schayes,,,SYR,31,75,,,,36.5,7.7,19.2,0.401,0.0,0.0,,7.1,8.0,0.893,0.0,0.0,12.8,3.4,0.0,0.0,0.0,,3.5,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
754336477,Paul Arizin,,,PHW,31,72,,,,36.4,8.2,19.4,0.424,0.0,0.0,,5.8,7.3,0.798,0.0,0.0,8.6,2.3,0.0,0.0,0.0,,3.7,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
625106530,Richie Guerin,,,NYK,27,74,,,,32.8,7.8,18.6,0.42,0.0,0.0,,6.2,8.0,0.773,0.0,0.0,6.8,6.3,0.0,0.0,0.0,,3.3,,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
642419082,Tom Heinsohn,,,BOS,25,75,,,,32.3,9.0,21.2,0.423,0.0,0.0,,3.8,5.1,0.733,0.0,0.0,10.6,2.3,0.0,0.0,0.0,,3.7,,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
108826835,Willie Naulls,,,NYK,25,65,,,,34.6,8.5,19.8,0.428,0.0,0.0,,4.4,5.3,0.836,0.0,0.0,14.2,2.1,0.0,0.0,0.0,,3.3,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
320663163,Clyde Lovellette,,,STL,30,68,,,,28.7,8.1,17.3,0.468,0.0,0.0,,4.6,5.7,0.821,0.0,0.0,10.6,1.9,0.0,0.0,0.0,,3.6,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
774875148,George Yardley,,,SYR,31,73,,,,32.9,7.5,16.5,0.453,0.0,0.0,,5.2,6.4,0.816,0.0,0.0,7.9,1.7,0.0,0.0,0.0,,3.1,,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
172657437,Bob Cousy,,,BOS,31,75,,,,34.5,7.6,19.7,0.384,0.0,0.0,,4.3,5.4,0.792,0.0,0.0,4.7,9.5,0.0,0.0,0.0,,1.9,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
72705867,Bill Sharman,,,BOS,33,71,,,,27.0,7.9,17.3,0.456,0.0,0.0,,3.5,4.1,0.866,0.0,0.0,3.7,2.0,0.0,0.0,0.0,,2.2,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
436041321,Kenny Sears,,,NYK,26,64,,,,32.8,6.4,13.5,0.477,0.0,0.0,,5.7,6.5,0.868,0.0,0.0,13.7,2.0,0.0,0.0,0.0,,3.0,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
232803350,Bill Russell,,,BOS,25,74,,,,42.5,7.5,16.1,0.467,0.0,0.0,,3.2,5.3,0.612,0.0,0.0,24.0,3.7,0.0,0.0,0.0,,2.8,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
6175624,Bailey Howell,,,DET,23,75,,,,31.3,6.8,14.9,0.456,0.0,0.0,,4.2,5.6,0.739,0.0,0.0,10.5,0.8,0.0,0.0,0.0,,3.8,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
999013161,Frank Ramsey,,,BOS,28,73,,,,27.5,5.8,14.5,0.397,0.0,0.0,,3.7,4.8,0.787,0.0,0.0,6.9,1.9,0.0,0.0,0.0,,3.4,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
959649511,Walter Dukes,,,DET,29,66,,,,32.4,4.8,13.2,0.361,0.0,0.0,,5.7,7.7,0.74,0.0,0.0,13.4,1.2,0.0,0.0,0.0,,4.7,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
771713820,Tom Gola,,,PHW,27,75,,,,38.3,5.7,13.1,0.433,0.0,0.0,,3.6,4.5,0.794,0.0,0.0,10.4,5.5,0.0,0.0,0.0,,4.1,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
27488910,Red Kerr,,,SYR,27,75,,,,31.6,5.8,14.8,0.392,0.0,0.0,,3.1,4.1,0.752,0.0,0.0,12.2,2.2,0.0,0.0,0.0,,2.8,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
798862304,Larry Costello,,,SYR,28,71,,,,34.8,5.2,11.6,0.453,0.0,0.0,,3.5,4.1,0.862,0.0,0.0,5.5,6.3,0.0,0.0,0.0,,3.3,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
517362328,Rudy LaRusso,,,MNL,22,71,,,,29.5,5.0,12.9,0.389,0.0,0.0,,3.7,5.0,0.742,0.0,0.0,9.6,1.2,0.0,0.0,0.0,,3.1,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959-60
